term1,term2,label,related
Klasse,Regelarbeitszeit,Abschnitt,1
Erziehungszweck,Jahr,Teileinheit,1
Wagenklasse,Trivialschema,Klasse,1
Arbeitsleistung,Treffen,Geschäft,1
Fahrt,Schild,Taxon,1
Form,Dienstanweisung,Schicht,1
Arbeitsleistung,Verbrechen,Unternehmung,1
Fahrt,Reiseform,Partnern,1
Klasse,Erziehungszweck,Kategorie,1
Klasse,Bahn,Rang,1
Weltreiseführer,Teil,Folge,1
Studienfahrt,Verbrechen,Art,1
Staat,Erledigung,Beziehung,1
Erziehungszweck,Art,Güte,1
Klasse,Grund,Teil,1
Familie,Jahrhundert,Wissenschaft,1
Klasse,Leistung,Beziehung,1
Verkehrsmittel,Eisenbahn,Gerät,1
Wagenklasse,Bahn,Darstellung,1
Fahrt,Hochkulturschema,Ordnung,1
Wegzeit,Betrieb,Zeitabschnitt,1
Schule,Grund,Gegenstand,1
Wiki-form,Dienstanweisung,Ordnung,1
Fahrtzweck,Unternehmen,Handlung,1
Beförderungsklasse,Regelleistung,Kanton,1
Lehrkraft,Bürger,Erledigung,1
Studienfahrt,Frauenfahrt,Beziehung,1
Fahrtzweck,Tätigkeit,Relation,1
Schulfahrt,Bahn,Kategorie,1
Beförderungsklasse,Verbreitung,Gruppe,1
Austauschjahr,Landschulwoche,Zeit,1
Schulfahrt,Frau,Grundeinheit,1
Regelarbeitszeit,Dienstgang,Moment,1
Kilometergeld,Staat,Mittel,1
Zweck,Gesellschaft,Ziffer,1
Wiki-form,Familie,Darstellung,1
Arbeitszeit,Betrieb,Gegenstand,1
Klasse,Inselsberg,Art,1
Fahrtzweck,Reiseart,Modell,1
Austauschjahr,Unterhaltungsbetrieb,Zeit,1
Schule,Unterweisung,Unternehmen,1
Erziehungszweck,Durchführung,Kategorie,1
Arbeitsanweisung,Richter,Berufung,1
Arbeitszeit,Mensch,Zeit,1
Wiki-form,Geschichte,Grundeinheit,1
Einkommensteuergesetz,Abgefahren,Verhalten,1
Staat,Science-fiction-roman,Zustand,1
Zweck,Fahrzeug,Objekt,1
Erziehungszweck,Unternehmen,Tätigkeit,1
Wagenklasse,Beförderungsklasse,Werkzeug,1
Bundesreisekostengesetz,Unterrichtsgang,Modell,1
Reise,Arbeit,Art,1
Zweck,Eisenbahn,Bedeutungen,1
Klasse,Europa,Teil,1
Erziehungszweck,Arbeitspflicht,Tätigkeit,1
Form,Rechtsbegriff,Vorgang,1
Matura-reise,Weltumrundung,Fortbewegung,1
Dienstreiseverkehr,Fernflug,Umgang,1
Form,Richter,Teil,1
Reiseverkehr,Dienstgang,Zustand,1
Fahrtzweck,Reiseform,Aufbau,1
Beschreibung,Verbrechen,Ausscheidung,1
Bundesreisekostengesetz,Bedeutung,Darstellung,1
Regelarbeitszeit,Jahrhundert,Teil,1
Studienfahrt,Durchführung,Grundeinheit,1
Regelleistung,Pflicht,Werkzeug,1
Übernachtungskosten,Kosten,Aufwendung,1
Sicherheit,Unterrichtsgang,Klassifikation,1
Zweck,Dauer,Element,1
Klasse,Leistung,Ortgang,1
Zweck,Wohnung,Anzahl,1
Form,Tätigkeit,Konzept,1
Beförderungsklasse,Reiseziel,Kategorie,1
Arbeitsleistung,Pflicht,Geschehnis,1
Schulbusschild,Band,Stück,1
Nicht-schengen-staat,Richter,Einheit,1
Erziehungszweck,Auto,Objekt,1
Hochphase,Mitnahme,Gegenwart,1
Regelleistung,Richtung,Verhalten,1
Schülerfahrt,Studienfahrt,Konzeption,1
Erziehungszweck,Beurteilung,Text,1
Reiseverkehr,Arbeit,Art,1
Nicht-schengen-staat,Kontinent,Staat,1
Dienst,Roman,Geschehnis,1
Beförderungsklasse,Reisesicherheit,Kategorie,1
Zweck,Studie,Verhalten,1
Verbindung,Mensch,Verbundenheit,1
Wagenklasse,Soldat,Abbildung,1
Klasse,Science-fiction-roman,Gruppe,1
Jahr,Jahrhundert,Zeitraum,1
Wiki-form,Aufenthalt,Menge,1
Schild,Autofahrer,Gerät,1
Wagenklasse,Lehrkraft,Raum,1
Studienfahrt,Reise,Gemütszustand,1
Fahrt,Erziehungszweck,Zelle,1
Schule,Lernen,Ausscheidung,1
Staat,Wandererlass,Zustand,1
Beförderungsklasse,Lehrkraft,Raum,1
Klasse,Familie,Raumzeit,1
Linienverkehr,Ausgabe,Ablauf,1
Jahr,August,Gegenwart,1
Reiseform,Klassenfahrt,Grundeinheit,1
Wagenklasse,Landschulwoche,Abschnitt,1
Schulprogramm,Verb,Gegenstand,1
Schule,Beschreibung,Geschäft,1
Staat,Leistung,Plural,1
Klasse,Wohnung,Modell,1
Schulfahrt,Wohnung,Gruppe,1
Wiki-form,Form,Ablauf,1
Reiseverkehr,Reisen,Zustand,1
Reiseform,Schild,Vorgang,1
Aufenthalt,Gefährdungsbeurteilung,Werk,1
Staat,Bahn,Zustand,1
Erziehungszweck,Unternehmen,Endzustand,1
Niveaumilieu,Milieu,Gesamtheit,1
Bundesreisekostengesetz,Mediumeninteresse,Vorgang,1
Schüler,Verbreitung,Person,1
Wagenklasse,Schulbusschild,Klasse,1
Science-fiction-roman,Begriff,Bezug,1
Weltreiseführer,Ausgabe,Gang,1
Wiki-form,Stelle,Grundeinheit,1
Zweck,Tätigkeit,Klasse,1
Arbeitsleistung,Dienststelle,Platz,1
Fahrt,Gefährdungsbeurteilung,Anzahl,1
Fahrtzweck,Soldat,Teileinheit,1
Reiseverkehr,Flug,Betrieb,1
Reiseform,Dienstgang,Ablauf,1
Staat,Verein,Verhalten,1
Arbeitsgesetz,Mensch,Vorgang,1
Form,Tramper-bewegung,Ort,1
Frauenfahrt,Linienverkehr,Wechsel,1
Österreich,Schweiz,Bekleidung,1
Grund,Richter,Stück,1
Transitstaat,Bahn,Gebiet,1
Leistung,Arbeitgeber,Unternehmen,1
Reiseform,Strandaufenthalt,Rang,1
Bundesreisekostengesetz,Sicherheitsregel,Gesamtheit,1
Zweck,Eisenbahn,Menge,1
Frauenfahrt,Form,Kategorie,1
Arbeitspflicht,Erledigung,Anstrengung,1
Schulprogramm,Privatwirtschaft,Konzept,1
Wagenklasse,Dienstgang,Teil,1
Ort,Betrieb,Werk,1
Freizeitverkehr,Richter,Gasse,1
Leistung,Ewr-bürger,Person,1
Beförderungsklasse,Bestimmung,Einheit,1
Nicht-schengen-staat,Strandaufenthalt,Bereich,1
Studienfahrt,Schulverein,Kategorie,1
Außendienst,Unterhaltungsbetrieb,Platz,1
Übernachtungskosten,Zeitaufwand,Mittel,1
Dienstreiseverkehr,Richter,Abschnitt,1
Wohnsitzstaat,Monat,Einheit,1
Nicht-schengen-staat,Band,Gebiet,1
Transitstaat,Reiseziel,Bereich,1
Erziehungszweck,Mediumeninteresse,Tätigkeit,1
Schule,Verb,Ziffer,1
Wiki-form,Unternehmen,Gestalt,1
Sicherheit,Dienstgang,Klassifikation,1
Schulprogramm,Auto,Gegenstand,1
Eisenbahn,Gesellschaft,Ereignis,1
Schulfahrt,Außendienst,Beziehung,1
Reiseform,Information,Teileinheit,1
Klasse,Hochphase,Abschnitt,1
Frauenfahrt,Dienstgang,Konzeption,1
Studienfahrt,Klassenfahrt,Gruppe,1
Beförderungsklasse,Arbeitgeber,Mensch,1
Zweck,Welt,Raum,1
Freizeitverkehr,Anhalter,Hausflur,1
Reiseform,Geschichte,Gemeinschaft,1
Programm,Teil,Gegenstand,1
Reiseform,Arbeit,Menge,1
Weltreiseführer,Deutschland,Liste,1
Verein,Einsatzorganisation,Wohnung,1
Form,Regelung,Menge,1
Schülerfahrt,Fahrtzweck,Taxon,1
Schülerfahrt,Studienfahrt,Fahrt,1
Staat,Außendienst,Zustand,1
Schule,Sicherheit,Schicht,1
Wohnsitzstaat,Eisenbahn,Handlung,1
Linienverkehr,Reiseführer,Ablauf,1
Klasse,Dienstreise,Geschehnis,1
Fahrtzweck,Bahn,Eigenschaft,1
Deutschland,Weblink,Verbundenheit,1
Dienst,Ort,Bezeichnung,1
Zweck,Mensch,Modell,1
Prestigemotivation,Arbeitsleistung,Ergebnis,1
Kennenlernen,Treffen,Unternehmen,1
Klasse,Erziehungsarbeit,Anstrengung,1
Leistung,Arbeit,Platz,1
Leistung,Stelle,Berufstätigkeit,1
Reiseform,Geschichte,Rang,1
Bundesreisekostengesetz,Autofahrer,Gesamtheit,1
Arbeit,Organisation,Stelle,1
Klasse,Welt,Vorgang,1
Arbeitszeit,Unternehmen,Zeitabschnitt,1
Klasse,Sicherheit,Rang,1
Wagenklasse,Beförderungsklasse,Raumzeit,1
Studienfahrt,Fahrtzweck,Beziehung,1
Dienst,Schulbusschild,Blatt,1
Fahrtzweck,Grund,Modell,1
Wiki-form,Verbreitung,Güte,1
Außendienst,Unternehmen,Aktion,1
Arbeit,Privatwirtschaft,Objekt,1
Wegzeit,Tätigkeit,Zeit,1
Staat,Klasse,Geschehnis,1
Zweck,Unternehmen,Kategorie,1
Staat,Gastfamilie,Truppenteil,1
Schulfahrt,Arbeitszeit,Beziehung,1
Fahrtzweck,Weltreiseführer,Bezeichnung,1
Reiseform,Fahrtenprogramm,Konzept,1
Frauenfahrt,Dienstreiseverkehr,Art,1
Wiki-form,Art,Schicht,1
Fahrtzweck,Arbeitszeit,Abschnitt,1
Weltreise,Schulwanderung,Reise,1
Staat,Leistung,Geschäft,1
Schulprogramm,Stelle,Bezeichnung,1
Frauenfahrt,Tätigkeit,Gattung,1
Pflicht,Abenteuer,Berufstätigkeit,1
Nächtigungsgeld,Erziehungszweck,Mittel,1
Klasse,Form,Rang,1
Klasse,Verb,Abschnitt,1
Form,Dienstgang,Menge,1
Fahrt,Verbrechen,Taxon,1
Klasse,Kontinent,Bereich,1
Form,Zeit,Bezeichnung,1
Staat,Musterschule,Geschäft,1
Wagenklasse,Privatwirtschaft,Modell,1
Programm,Betriebsausgabe,Bezeichnung,1
Fahrtenprogramm,Weltreiseführer,Teil,1
Wiki-form,Grund,Anzahl,1
Zweck,Kennenlernen,Handlung,1
Berg,Eisenbahn,Realisierung,1
Erziehungszweck,Regelung,Klasse,1
Übernachtungskosten,Bahn,Mittel,1
Fahrtzweck,Grund,Abbildung,1
Klasse,Schule,Handlung,1
Fahrt,Trivialschema,Einheit,1
Nicht-schengen-staat,Selbstverwirklichungsmilieu,Gesamtheit,1
Zweck,Wohlfahrtsverband,Wohnung,1
Klasse,Studie,Handlung,1
Wohnsitzstaat,Bahn,Bereich,1
Fahrt,Geschäftsreise,Gemütszustand,1
Reiseverkehr,Wiki-form,Zustand,1
Hochkulturschema,Begriff,Vorstellung,1
Tätigkeit,Arbeitgeber,Veranstaltung,1
Schulprogramm,Gesellschaft,Teil,1
Reiseführer,Richter,Mitteilung,1
Schulverein,Weblink,Organisation,1
Schulfahrt,Bedeutung,Ordnung,1
Form,Richter,Vorgang,1
Fahrt,Beförderungsklasse,Menge,1
Klasse,Kraftfahrer,Abschnitt,1
Tramp,Anhalter,Erledigung,1
Vorphase,Jahr,Raumzeit,1
Klasse,Verbrechen,Teileinheit,1
Linienverkehr,Klassenfahrt,Betrieb,1
Erziehungszweck,Form,Modell,1
Erziehungszweck,Roman,Menge,1
Klasse,Reisegrund,Kategorie,1
Regelleistung,Unterhaltungsbetrieb,Unternehmung,1
Zweck,Außendienst,Wohnung,1
Fahrt,Gruppe,Klasse,1
Nächtigungsgeld,Arbeit,Mittel,1
Fahrt,Dienstreise,Beziehung,1
Schule,Art,Gegenstand,1
Reiseform,Verb,Familie,1
Dienstgeschäft,Unterhaltungsbetrieb,Geschehnis,1
Dienstreiseverkehr,Kraftfahrer,Verbindung,1
Fahrt,Hippie-bewegung,Art,1
Arbeitsleistung,Zahl,Vorgang,1
Schulfahrt,Frauenfahrt,Grundeinheit,1
Klasse,Erledigung,Energie,1
Klasse,Science-fiction-roman,Konzept,1
Fahrt,Reisesicherheit,Gattung,1
Erziehungszweck,Vorschuss,Konzept,1
Schulfahrt,Wiki-form,Gruppe,1
Einkommensteuergesetz,Art,Darstellung,1
Dienst,Mediumeninteresse,Aktion,1
Klasse,Wohnung,Vermögen,1
Fahrt,Bedeutung,Grundeinheit,1
Verb,Stelle,Sprache,1
Motivation,Richter,Ergebnis,1
Zweck,Arbeit,Geschehnis,1
Schulfahrt,Frauenfahrt,Zustand,1
Reiseform,Unterrichtsgang,Konzeption,1
Beförderungsklasse,Arbeitsort,Einheit,1
Sicherheit,Trivialschema,Relation,1
Leistung,Dienstreise,Ortgang,1
Zeit,Privatwirtschaft,Einrichtung,1
Dienst,Einsatzorganisation,Beschreibung,1
Zweck,Wiki-form,Modell,1
Leistung,Organisation,Geschäft,1
Fahrt,Teil,Raum,1
Klasse,Deutschland,Aufwand,1
Klasse,Durchführung,Kategorie,1
Form,Dienstgang,Konzept,1
Klasse,Unterweisung,Gesamtheit,1
Wohnsitzstaat,Erledigung,Gesamtheit,1
Schulfahrt,Hochkulturschema,Klasse,1
Milieu,Schweiz,Gesamtheit,1
Regelleistung,Frau,Bereich,1
Einkommensteuergesetz,Regelleistung,Gesamtheit,1
Dienstreiseverkehr,Flug,Zustand,1
Regelleistung,Frau,Ablauf,1
Fahrtzweck,Verein,Raum,1
Form,Rahmen,Truppenteil,1
Arbeitsgesetz,Trivialschema,Abbildung,1
Form,Schulbusschild,Teil,1
Einkommensteuergesetz,Verbrechen,Gesamtheit,1
Musterschule,Unternehmen,Menge,1
Erziehungszweck,Welt,Konzeption,1
Staat,Eisenbahn,Berufstätigkeit,1
Dienstreiseverkehr,Deutschland,Abschnitt,1
Wagenklasse,Dienststelle,Bereich,1
Schule,Dienstanweisung,Schicht,1
Reiseführer,Dienstgang,Kleidungsstück,1
Fahrtkosten,Arbeitsort,Mittel,1
Erziehungszweck,Wegzeit,Einheit,1
Studienfahrt,Straßenverbindung,Gruppe,1
Regelleistung,Erziehungsarbeit,Angelegenheit,1
Dienst,Bundesland,Bezeichnung,1
Zweck,Roman,Kategorie,1
Studienfahrt,Stelle,Ordnung,1
Beförderungsklasse,Familie,Konzept,1
Arbeitsgesetz,Information,Verhalten,1
Dienstreiseverkehr,Million,Abschnitt,1
Schule,Familie,Plural,1
Beförderungsklasse,Betriebsausgabe,Vorgang,1
Dienstgang,Bestimmung,Moment,1
Reiseführer,Richter,Liste,1
Erziehungszweck,Unterrichtsgang,Konzeption,1
Fahrtzweck,Roman,Rang,1
Regelleistung,Richtung,Gewinn,1
Wohnsitzstaat,Jahr,Einheit,1
Deutschland,Bahn,Gegend,1
Dienstgeschäft,Ziel,Angelegenheit,1
Erziehungsarbeit,Studie,Ausscheidung,1
Schule,Arbeitsanweisung,Güte,1
Fahrt,Nicht-schengen-staat,Ort,1
Transitstaat,Dienstgang,Bereich,1
Bundesreisekostengesetz,Ewr-bürger,Lebewesen,1
Tätigkeit,Unterrichtsgang,Abteilung,1
Regelleistung,Lernen,Bereich,1
Hochphase,Unterrichtsgang,Moment,1
Schule,Familie,Objekt,1
Freizeitverkehr,Geschichte,Abschnitt,1
Wiki-form,Übernachtung,Rang,1
Jahr,Tag,Moment,1
Wagenklasse,Musterschule,Einheit,1
Schule,Welt,Güte,1
Schule,Schweiz,Einrichtung,1
Fahrt,Lehrkraft,Art,1
Klasse,Dienstreise,Berufstätigkeit,1
Staat,Art,Plural,1
Beförderungsklasse,Soldat,Raum,1
Science-fiction-roman,Reiseart,Relation,1
Vorphase,Soldat,Gebiet,1
Erziehungszweck,Abenteuer,Endzustand,1
Freizeitverkehr,Reise,Bewegung,1
Schulfahrt,Berg,Ordnung,1
Prestigemotivation,Fahrtenprogramm,Ergebnis,1
Dienst,Schild,Wohnung,1
Studienfahrt,Dienstreise,Betätigung,1
Dienst,Bedeutung,Ziffer,1
Schülerfahrt,Frauenfahrt,Gemütszustand,1
Fahrtzweck,Unternehmen,Verfassung,1
Beförderungsklasse,Unternehmen,Einheit,1
Haustürgeschäft,Eisenbahn,Unternehmen,1
Fahrt,Arbeitsleistung,Tätigkeit,1
Fahrt,Unterhaltungsbetrieb,Phase,1
Jahr,Abenteuer,Zeitabschnitt,1
Wohnsitzstaat,Reisegrund,Bereich,1
Nicht-schengen-staat,Unterrichtsgang,Einheit,1
Wohnsitzstaat,Erziehungsarbeit,Energie,1
Regelleistung,Transportmittel,Unternehmen,1
Leistung,Mensch,Zeit,1
Dienst,Übernachtung,Stelle,1
Nicht-schengen-staat,Schiff,Gesamtheit,1
Staat,Regelleistung,Ortgang,1
Wagenklasse,Bahn,Konzept,1
Erziehungszweck,Zahl,Abbildung,1
Schüler,Dienstgang,Erledigung,1
Wagenklasse,Unterrichtsgang,Anstrengung,1
Klasse,Lernen,Energie,1
Klasse,Unterrichtsgang,Plural,1
Schule,Gruppe,Schicht,1
Wohnsitzstaat,Europa,Aufwand,1
Klasse,Familie,Geologie,1
Frauenfahrt,Dienstgang,Familie,1
Reiseverkehrsmittel,Autofahrer,Verkehrsmittel,1
Zweck,Aufenthalt,Abschnitt,1
Zweck,Schild,Folge,1
Fahrtenprogramm,Gefährdungsbeurteilung,Folge,1
Arbeitsort,Betrieb,Anstellung,1
Erziehungszweck,Unternehmen,Gattung,1
Linienverkehr,Bürger,Art,1
Wiki-form,Privatwirtschaft,Schicht,1
Fahrt,Reiseart,Grundeinheit,1
Fahrtzweck,Bahn,Güte,1
Wagenklasse,Schulverein,Teileinheit,1
Staat,Außendienst,Teileinheit,1
Wiki-form,Unterhaltungsbetrieb,Vorgang,1
Nicht-schengen-staat,Wohnsitzstaat,Mittel,1
Zweck,Beschreibung,Handlung,1
Frauenfahrt,Welt,Gruppe,1
Zweck,Dienststelle,Geschäft,1
Zweck,Kraftfahrzeug,Abschnitt,1
Erziehungszweck,Außendienst,Gruppe,1
Wegzeit,Abenteuer,Element,1
Zweck,Erziehungsarbeit,Gegenstand,1
Klasse,Roman,Arbeit,1
Erziehungszweck,Dienstanweisung,Bezeichnung,1
Tätigkeit,Eisenbahn,Gesellschaft,1
Fahrtenprogramm,Reiseführer,Verzeichnis,1
Musterschule,Dienststelle,Platz,1
Einkommensteuergesetz,Art,Vorgang,1
Frauenfahrt,Fahrtzweck,Gruppe,1
Zweck,Außendienst,Menge,1
Schülerfahrt,Fahrt,Zustand,1
Fahrt,Teil,Modell,1
Hochphase,Beginn,Gegenwart,1
Frauenfahrt,Fernflug,Zustand,1
Schulbusschild,Bahn,Bezug,1
Wohnsitzstaat,Aufenthalt,Gebiet,1
Zweck,Arbeitsleistung,Tätigkeit,1
Bedeutung,Abenteuer,Ereignis,1
Landschulwoche,Monat,Zeitraum,1
Fahrt,Ort,Tätigkeit,1
Fahrt,Richter,Art,1
Staat,Dienst,Handlung,1
Dienst,Bahn,Gerät,1
Transitstaat,Tramper-bewegung,Tätigkeit,1
Schülerfahrt,Sicherheit,Art,1
Nicht-schengen-staat,Dienstgang,Ergebnis,1
Erziehungszweck,Privatwirtschaft,Anzahl,1
Musterschule,Schild,Ortgang,1
Schulprogramm,Schild,Folge,1
Transitstaat,Unterweisung,Gesamtheit,1
Studienfahrt,Geschäftsreise,Zustand,1
Form,Mensch,Abteilung,1
Fahrtzweck,Arbeitsort,Zahl,1
Fahrtzweck,Kraftfahrer,Raum,1
Zweck,Form,Schicht,1
Wiki-form,Reiseart,Abteilung,1
Nicht-schengen-staat,Land,Tätigkeit,1
Erziehungszweck,Information,Rang,1
Vorphase,Bedeutung,Gebiet,1
Regelleistung,Grund,Berufstätigkeit,1
Fahrt,Grund,Kategorie,1
Schülerfahrt,Reisesicherheit,Kategorie,1
Beförderungsklasse,Dienstgeschäft,Mensch,1
Klasse,Arbeitszeit,Kategorie,1
Schülerfahrt,Erziehungszweck,Gattung,1
Zweck,Schiff,Form,1
Klasse,Aufenthalt,Stelle,1
Zweck,Außendienst,Teileinheit,1
Außendienst,Familie,Plural,1
Klasse,Gruppe,Ziffer,1
Regelleistung,Übernachtung,Ortgang,1
Bundesreisekostengesetz,Verkehrsmittel,Gesamtheit,1
Form,Information,Großeltern,1
Dienst,Erledigung,Berufstätigkeit,1
Fahrtzweck,Reisedauer,Abschnitt,1
Zweck,Soldat,Menge,1
Science-fiction-roman,Regelung,Relation,1
Arbeitsleistung,Dienstgeschäft,Aktion,1
Frauenfahrt,Freizeitverkehr,Wechsel,1
Weltreiseführer,Betrieb,Text,1
Reiseverkehr,Fernflug,Bewegung,1
Arbeitszeit,Kraftfahrzeug,Bezug,1
Regelleistung,Leistung,Aktion,1
Reiseform,Arbeitsleistung,Vorgang,1
Schulverein,Transportmittel,Gerät,1
Wagenklasse,Schild,Konzept,1
Dienstgang,Woche,Gegenwart,1
Schüler,Art,Mensch,1
Schulprogramm,Verb,Kleidungsstück,1
Klasse,Zweck,Raum,1
Leistung,Unternehmen,Berufstätigkeit,1
Schulfahrt,Teil,Klasse,1
Erziehungszweck,Verb,Raum,1
Frauenfahrt,Richtung,Art,1
Wohnsitzstaat,Leistung,Ergebnis,1
Form,Art,Gebiet,1
Beförderungsklasse,Arbeitsort,Raum,1
Nicht-schengen-staat,Interesse,Tätigkeit,1
Europa,Asien,Erdteil,1
Wagenklasse,Teil,Abbildung,1
Fahrt,Weltumrundung,Gemütszustand,1
Form,Verb,Abteilung,1
Wagenklasse,Mitnahme,Vorgang,1
Klasse,Richtung,Aktion,1
Linienverkehr,Unterhaltungsbetrieb,Ablauf,1
Wiki-form,Sicherheit,Ordnung,1
Beurteilung,Verb,Liste,1
Leistung,Wegzeit,Gegenstand,1
Erziehungszweck,Mensch,Einheit,1
Reiseführer,Band,Erledigung,1
Form,Tätigkeit,Vorgang,1
Wagenklasse,Verbrechen,Rang,1
Dienstgeschäft,Dienstreise,Geschehnis,1
Form,Arbeit,Person,1
Arbeitszeit,Land,Kleidungsstück,1
Form,Bahn,Rang,1
Grund,Art,Wert,1
Dienstreiseverkehr,Anhalter,Erledigung,1
Wiki-form,Verbrechen,Konzept,1
Schulfahrt,Stelle,Eigenschaft,1
Klasse,Geschichte,Bezug,1
Motivation,Programm,Ergebnis,1
Zweck,Unterrichtsgang,Taxon,1
Studienfahrt,Erledigung,Verhältnis,1
Schulfahrt,Form,Verfassung,1
Zweck,Form,Bezeichnung,1
Leistung,Gesellschaft,Rang,1
Fahrt,Unterrichtsgang,Verhältnis,1
Beförderungsklasse,Bürger,Mensch,1
Schule,Arbeit,Angelegenheit,1
Wagenklasse,Reiseform,Modell,1
Erziehungszweck,Bahn,Menge,1
Schule,Strandaufenthalt,Ortgang,1
Beförderungsklasse,Dienstanweisung,Klasse,1
Fahrtzweck,Erziehungszweck,Gegenstand,1
Klasse,Familie,Schicht,1
Dienstreiseverkehr,Frau,Gang,1
Musterschule,Trampertreffen,Geschäft,1
Regelleistung,Außendienst,Bereich,1
Haustürgeschäft,Pflicht,Berufstätigkeit,1
Haustürgeschäft,Unterweisung,Gesellschaft,1
Jahr,Weltreiseführer,Teil,1
Wagenklasse,Grund,Raum,1
Schule,Bestimmung,Raumzeit,1
Bundesreisekostengesetz,Flug,Verhalten,1
Arbeit,Verbreitung,juristische,1
Wagenklasse,Gesellschaft,Zahl,1
Studienfahrt,Reisesicherheit,Klasse,1
Staat,Interesse,Zustand,1
Klasse,Lernen,Geschehnis,1
Freizeitverkehr,Tramp,Gang,1
Regelleistung,Betrieb,Werkzeug,1
Programm,Dienstreise,Blatt,1
Wohnsitzstaat,Grund,Truppenteil,1
Musterschule,Tag,Gegenstand,1
Reiseform,Unterrichtsgang,Modell,1
Schild,Schweiz,Werk,1
Reiseform,Grund,Anzahl,1
Dienstgeschäft,Unterweisung,juristische,1
Niveaumilieu,Generation,Gesamtheit,1
Schulbusschild,Schild,Zusammenhang,1
Schülerfahrt,Schild,Art,1
Klasse,Frau,Ablauf,1
Schule,Wohnung,Ortgang,1
Fahrtzweck,Programm,Gegenstand,1
Kennenlernen,Studie,Gewinn,1
Erziehungszweck,Gesellschaft,Konzept,1
Arbeitsleistung,Unternehmen,Geschehnis,1
Fahrtzweck,Trampertreffen,Teileinheit,1
Dienstreiseverkehr,Arbeitsanweisung,Raum,1
Wagenklasse,Monat,Kategorie,1
Dienst,Welt,Bezeichnung,1
Klasse,Dienststelle,Plural,1
Fahren,Richtung,Verhalten,1
Science-fiction-roman,Unterrichtsgang,Abteilung,1
Klasse,Betrieb,Vorgang,1
Dienstreiseverkehr,Freizeitverkehr,Gasse,1
Form,Dienst,Teil,1
Klasse,Geschichte,Vorgang,1
Beförderungsklasse,Mensch,Einheit,1
Dienst,Unternehmen,Geschehnis,1
Nicht-schengen-staat,Betrieb,Truppenteil,1
Deutschland,Asien,Verbundenheit,1
Staat,Verbreitung,Geschäft,1
Wagenklasse,Beförderungsklasse,Raum,1
Freizeitverkehr,Interesse,Art,1
Freizeitverkehr,Linienverkehr,Verbindung,1
Hochkulturschema,Rahmen,Einkünfte,1
Reiseführer,Schild,Wort,1
Art,Wohlfahrtsverband,Zusammenspiel,1
Form,Reisesicherheit,Gattung,1
Studienfahrt,Wiki-form,Taxon,1
Freizeitverkehr,Tag,Abschnitt,1
Nicht-schengen-staat,Schild,Gesamtheit,1
Arbeitsleistung,Unterhaltungsbetrieb,Ortgang,1
Kilometergeld,Land,Mittel,1
Zweck,Österreich,Ergebnis,1
Studienfahrt,Eisenbahn,Art,1
Fahren,Schule,Verhalten,1
Fahrt,Auswärtstätigkeit,Konzeption,1
Lernen,Unterweisung,Angelegenheit,1
Arbeitsgesetz,Richter,Mensch,1
Einkommensteuergesetz,Haustürgeschäft,Lebewesen,1
Fahrtzweck,Begriff,Einheit,1
Arbeitsleistung,Transportmittel,Werkzeug,1
Freizeitverkehr,Verb,Raum,1
Frauenfahrt,Tramper-bewegung,Veränderung,1
Fahrtenprogramm,Weltreiseführer,Verzeichnis,1
Dienst,Trampertreffen,Geschäft,1
Arbeitsgesetz,Welt,Darstellung,1
Wiki-form,Sicherheit,Eigenschaft,1
Erziehungszweck,Zweck,Verbindung,1
Zweck,Wiki-form,Anforderungen,1
Klasse,Arbeitsleistung,Arbeit,1
Fahrtkosten,Deutschland,Aufwand,1
Unternehmen,Verbreitung,juristische,1
Außendienst,Mediumeninteresse,Geschehnis,1
Leistung,Schild,Plural,1
Klasse,Österreich,Aufwand,1
Klasse,Regelleistung,Ergebnis,1
Fahrtzweck,Information,Abteilung,1
Fahrtzweck,Verb,Grundeinheit,1
Nicht-schengen-staat,Verbrechen,Einheit,1
Weltreiseführer,Generation,Lebewesen,1
Reise,Ausgabe,Art,1
Reiseführer,Ewr-bürger,Gang,1
Schulfahrt,Fahrtzweck,Taxon,1
Zweck,Gesellschaft,Menge,1
Linienverkehr,Schild,Beziehung,1
Nicht-schengen-staat,Tramper-bewegung,Tätigkeit,1
Klasse,Verein,Raum,1
Beförderungsklasse,Welt,Schicht,1
Freizeitverkehr,Stelle,Abschnitt,1
Linienverkehr,Monat,Ablauf,1
Land,Österreich,Staat,1
Nicht-schengen-staat,Art,Energie,1
Erziehungszweck,Reiseart,Raum,1
Niveaumilieu,Klasse,Gesamtheit,1
Wiki-form,Art,Güte,1
Transitstaat,Trampkultur,Gesamtheit,1
Reiseverkehr,Betrieb,Ablauf,1
Freizeitverkehr,Abi-reise,Bewegung,1
Studienfahrt,Tramper-bewegung,Familie,1
Zweck,Erziehungsarbeit,Bereich,1
Musterschule,Unterhaltungsbetrieb,Gegenstand,1
Beförderungsklasse,Aufenthalt,Werkzeug,1
Dienstreiseverkehr,Dienstreise,Ablauf,1
Form,Organisation,Rang,1
Zweck,Arbeitsgesetz,Person,1
Dienstgeschäft,Teil,Wort,1
Form,Mensch,Großeltern,1
Land,Kontinent,Verein,1
Klasse,Personenverkehrsaufwand,Aufwand,1
Schüler,Band,Gericht,1
Leistung,Regelung,Berufstätigkeit,1
Form,Deutschland,Zeichen,1
Regelleistung,Arbeit,Gewinn,1
