term1,term2,related
Familie,Schülersammelliste,1
Dienstreiseverkehr,Tramp,1
Taggeld,Fahrtenprogramm,1
Arbeitszeit,Verb,1
Dienst,Pflicht,1
Bürger,Band,1
Kilometergeld,Dienst,1
Arbeitsleistung,Unternehmen,1
Fahrtenprogramm,Verbreitung,1
Unterrichtsveranstaltung,Arbeitgeber,1
Ausgabe,Bundesland,1
Fahrtzweck,Bezug,1
Linienverkehr,Mitreisen,1
Schulprogramm,Hochkulturschema,1
Schulreise,Roman,1
Regelleistung,Land,1
Fahrt,Austauschreise,1
Dienstgeschäft,Organisation,1
Freizeitverkehr,Wandererlass,1
Einkommensteuergesetz,Regelung,1
Einkommensteuergesetz,Schild,1
Geld,Erziehungsarbeit,1
Transitstaat,Studie,1
Wohnsitzstaat,Literatur,1
Schülerfahrt,Austauschreise,1
Linienverkehr,Reisesicherheit,1
Bundesreisekostengesetz,Erziehungsarbeit,1
Schild,Information,1
Dienst,Mitnahme,1
Sicherheit,Schild,1
Dienst,Weltreiseführer,1
Fahrt,Science-fiction-roman,1
Form,Vorphase,1
Fahrt,Arbeitgeber,1
Dienst,Grund,1
Kennenlernen,Transportmittel,1
Freizeitverkehr,Mensch,1
Beförderungsklasse,Ausgabe,1
Europa,Welt,1
Anfangphase,Betrieb,1
Integrationsmilieu,Kontinent,1
Nächtigungsgeld,Erledigung,1
Wagenklasse,Berg,1
Tätigkeit,Unterweisung,1
Klasse,Reiseverkehrsmittel,1
Dienstreiseverkehr,Mitreisen,1
Staat,Dienstreiseverkehr,1
Klasse,Trampertreffen,1
Leistung,Unterweisung,1
Selbstverwirklichungsmilieu,Dienststelle,1
Dienstreiseverkehr,Dienstanweisung,1
Fahrtenerlass,Schülersammelliste,1
Familie,Bestandteil,1
Schülerfahrt,Fernflug,1
Erziehungszweck,Schulbus,1
Arbeitsort,Erledigung,1
Arbeitsleistung,Vorphase,1
Schulfahrt,Transportmittel,1
Reiseart,Familie,1
Niveaumilieu,Verb,1
Roman,Gruppe,1
Schulverein,Dienststelle,1
Klasse,Jahr,1
Zeit,Auswärtstätigkeit,1
Wiki-form,Vorschuss,1
Erziehungszweck,Berg,1
Freizeitverkehr,Wagenklasse,1
Wiki-form,Landschulwoche,1
Schulbus,Schild,1
Einkommensteuergesetz,Bürger,1
Arbeitsort,Erziehungsarbeit,1
Dienstgang,Band,1
Linienverkehr,Bedeutung,1
Niveaumilieu,Schild,1
Transitstaat,Außendienst,1
Fahrtenprogramm,Treffen,1
Kennenlernen,Lernen,1
Erziehungszweck,Mediumeninteresse,1
Dienstreiseverkehr,Eisenbahn,1
Vorphase,August,1
Bundesreisekostengesetz,Ausgabe,1
Leistung,Dienstreise,1
Nicht-schengen-staat,Regelung,1
Reiseverkehrsmittel,Wohlfahrtsverband,1
Nicht-schengen-staat,Klasse,1
Integrationsmilieu,Reiseverkehrsmittel,1
Fahrt,Betrieb,1
Arbeitsanweisung,Dienstanweisung,1
Musterschule,Beurteilung,1
Verkehrsmittel,Organisation,1
Roman,Generation,1
Schulfahrt,Durchführung,1
Erziehungszweck,Bürger,1
Reiseverkehr,Arbeit,1
Wagenklasse,Arbeitsgesetz,1
Schülerfahrt,Vorschuss,1
Arbeit,Schulbusschild,1
Fahrtzweck,Mediumeninteresse,1
Zweck,Band,1
Schulprogramm,Weltreiseführer,1
Staat,Kontinent,1
Erziehungszweck,Haustürgeschäft,1
Form,Bestimmung,1
Information,Stelle,1
Nicht-schengen-staat,Wagenklasse,1
Fahren,Erledigung,1
Übernachtungskosten,Erziehungszweck,1
Regelleistung,Richter,1
Reiseverkehr,Verein,1
Fahrtenprogramm,Dienst,1
Staat,Leistung,1
Art,Stelle,1
Transitstaat,Schiff,1
Übernachtungskosten,Kosten,1
Reiseverkehr,Wandererlass,1
Staat,Inselsberg,1
Schulbusschild,Anhalter,1
Schulreise,Sicherheit,1
Abgefahren,Einzelbeschreibung,1
Wiki-form,Verbindung,1
Hauptmotivation,Bedeutung,1
Reise,Unterhaltungsbetrieb,1
Betriebsausgabe,Bedeutung,1
Unterrichtsgang,Richter,1
Kennenlernen,Treffen,1
Einkommensteuergesetz,Außendienst,1
Erziehungsarbeit,Abenteuer,1
Beförderungsklasse,Soldat,1
Nicht-schengen-staat,Eisenbahn,1
Hochkulturschema,Begriff,1
Studienfahrt,Reisesicherheit,1
Schulverein,Caritasverband,1
Hauptmotivation,Prestigemotivation,1
Fahrtzweck,Unterrichtsgang,1
Dauer,Dienstgang,1
Prestigemotivation,Arbeit,1
Sicherheit,Hochkulturschema,1
Nicht-schengen-staat,Transportmittel,1
Reiseform,Hochphase,1
Arbeitsleistung,Fahrtenprogramm,1
Fahrtzweck,Schiff,1
Transitstaat,Übernachtungskosten,1
Fahrtzweck,Jahrhundert,1
Science-fiction-roman,Grund,1
Dienst,Richtung,1
Fahrtzweck,Schulbusschild,1
Form,Erholung,1
Klasse,Kultur,1
Ausgabe,Arbeitsanweisung,1
Schule,Verkehrsmittel,1
Arbeitszeit,Erledigung,1
Frauenfahrt,Dienstreiseverkehr,1
Schulprogramm,Unterrichtsgang,1
Trennungsgeld,Leistung,1
Dienstreise,Bahn,1
Wegzeit,Betrieb,1
Linienverkehr,Anhalter,1
Niveaumilieu,Organisation,1
Fahrt,Mitreisen,1
Schulprogramm,Zeit,1
Dienstanweisung,Bestimmung,1
Haustürgeschäft,Bundesland,1
Roman,Weblink,1
Mitfahren,Arbeit,1
Schulfahrt,Anfangphase,1
Form,Asien,1
Zweck,Aufenthalt,1
Arbeitsort,Fahrzeug,1
Vorphase,Arbeitszeit,1
Arbeitsleistung,Gastfamilie,1
Frauenfahrt,Band,1
Trivialschema,Bahn,1
Trivialschema,Rahmen,1
Schülerfahrt,Reiseart,1
Organisation,Information,1
Leistung,Bestandteil,1
Transitstaat,Regel,1
Studienfahrt,Reiseform,1
Klasse,Arbeitsanweisung,1
Familie,Schweiz,1
Frauenfahrt,Schild,1
Geld,Übernachtung,1
Reiseform,Form,1
Dauer,Abenteuer,1
Studienfahrt,Straßenverbindung,1
Musterschule,Wohlfahrtsverband,1
Transitstaat,Frau,1
Unternehmen,Durchführung,1
Fahrtzweck,Übernachtung,1
Dienstreiseverkehr,Soldat,1
Fahrtenprogramm,Land,1
Auswärtstätigkeit,Erziehungsarbeit,1
Staat,Trivialschema,1
Reiseführer,Bundesland,1
Fahrt,Dienststelle,1
Berg,Abenteuer,1
Zeit,Land,1
Aufenthalt,Ziel,1
Leistung,Gruppe,1
Arbeitsgesetz,Auswärtstätigkeit,1
Arbeitsleistung,Unterrichtsgang,1
Schulfahrt,Arbeit,1
Dienstgang,Caritasverband,1
Freizeitverkehr,Bestandteil,1
Reiseform,Sicherheit,1
Reise,Bürger,1
Arbeitszeit,Austauschjahr,1
Reiseform,Erledigung,1
Freizeitverkehr,Reiseform,1
Dienstreiseverkehr,Fahrtzweck,1
Taggeld,Eisenbahn,1
Wohnsitzstaat,Abgefahren,1
Freizeitverkehr,Jahrhundert,1
Wiki-form,Ziel,1
Schulfahrt,Asien,1
Motivation,Leistung,1
Selbstverwirklichungsmilieu,Roman,1
Zweck,Dienstanweisung,1
Ort,Erledigung,1
Transitstaat,Wohnsitzstaat,1
Wagenklasse,Bundesreisekostengesetz,1
Staat,Schiff,1
Kilometergeld,Staat,1
Arbeitsort,Eisenbahn,1
Zweck,Stelle,1
Ausgabe,Anhalter,1
Schulfahrt,Arbeitsort,1
Grund,Richter,1
Dienstreiseverkehr,Weltreise,1
Arbeitsgesetz,Verbreitung,1
Leistung,Literatur,1
Form,Frau,1
Transitstaat,Hippie-bewegung,1
Form,Deutschland,1
Wiki-form,Wegzeit,1
Anfangphase,Wohnung,1
Land,Band,1
Haustürgeschäft,Organisation,1
Schule,Lernen,1
Außendienst,Interesse,1
Zahl,Gesellschaft,1
Nicht-schengen-staat,Inselsberg,1
Wiki-form,Wohnung,1
Fahrtzweck,Jahr,1
Leistung,Reiseart,1
Fahrtenprogramm,Betrieb,1
Arbeitszeit,Richtung,1
Jahr,Land,1
Studienfahrt,Information,1
Fahrt,Auswärtstätigkeit,1
Trennungsgeld,Nielsen,1
Fahrt,Haustürgeschäft,1
Klasse,Studie,1
Fahrtzweck,Dienstgang,1
Zweck,Lehrkraft,1
Wohnsitzstaat,Schulverein,1
Fahrtenprogramm,Generation,1
Nicht-schengen-staat,Asien,1
Caritasverband,Dienstreise,1
Verein,Art,1
Zeit,Band,1
Werbungskosten,Personenverkehrsaufwand,1
Fahrtzweck,Unternehmen,1
Zweck,Unterhaltungsbetrieb,1
Arbeitsort,Richter,1
Dienst,Land,1
Fahrtkosten,Bahn,1
Deutschland,Bedeutung,1
Zweck,Kontinent,1
Staat,Rahmen,1
Fahrtenprogramm,Strandaufenthalt,1
Beurteilung,Bahn,1
Abi-reise,Reise,1
Verein,Dienstreise,1
Fahrt,Wandererlass,1
Beförderungsklasse,Hochkulturschema,1
Schulfahrt,Verbindung,1
Aufenthalt,Richtung,1
Ausgabe,Grund,1
Hochphase,Bestimmung,1
Übernachtungskosten,Familie,1
Wagenklasse,Milliarde,1
Pflicht,Betriebsausgabe,1
Anfangphase,Frau,1
Außendienst,Caritasverband,1
Studienfahrt,Kennenlernen,1
Jahr,Außendienst,1
Studienfahrt,Wohnung,1
Fahrt,Mitnahme,1
Schule,Ziel,1
Linienverkehr,Schule,1
Transitstaat,Straßenverbindung,1
Fahrtzweck,Schülersammelliste,1
Arbeitsort,Richtung,1
Frauenfahrt,Weltumrundung,1
Schulfahrt,Flug,1
Regelleistung,Dienstgang,1
Hochphase,Jahr,1
Schülerfahrt,Welt,1
Zeit,Schülerliste,1
Kilometergeld,Klasse,1
Übernachtungskosten,Arbeitsort,1
Arbeitgeber,Bahn,1
Zeit,Stelle,1
Schulbus,Wohlfahrtsverband,1
Auswärtstätigkeit,Arbeitgeber,1
Arbeitgeber,Eisenbahn,1
Staat,Bundesland,1
Pflicht,Auswärtstätigkeit,1
Lernen,Bahn,1
Studienfahrt,Mitnahme,1
Hauptmotivation,Science-fiction-roman,1
Bundesreisekostengesetz,Reiseverkehrsmittel,1
Beschreibung,Abenteuer,1
Transitstaat,Verb,1
Prestigemotivation,Beförderungsklasse,1
Betriebsausgabe,Roman,1
Aufenthalt,Information,1
Schulfahrt,Mensch,1
Frauenfahrt,Gesellschaft,1
Jahr,Mensch,1
Nächtigungsgeld,Verkehrsmittel,1
Arbeitsgesetz,Mitnahme,1
Regelarbeitszeit,Frau,1
Einkommensteuergesetz,Band,1
Klasse,Dienstanweisung,1
Anfangphase,Beginn,1
Linienverkehr,Bahn,1
Taggeld,Trennungsgeld,1
Berg,Regelung,1
Einsatzorganisation,Art,1
Schulprogramm,Haustürgeschäft,1
Prestigemotivation,Lernen,1
Reiseform,Vorphase,1
Schülerfahrt,Beurteilung,1
Staat,Science-fiction-roman,1
Vorphase,Land,1
Studienfahrt,Schulbusschild,1
Integrationsmilieu,Lernen,1
Dienst,Einzelbeschreibung,1
Fahrtzweck,Science-fiction-roman,1
Einkommensteuergesetz,Kraftfahrer,1
Vorphase,Schweiz,1
Schule,Organisation,1
Linienverkehr,Trivialschema,1
Staat,Sicherheitsregel,1
Wiki-form,Welt,1
Unterrichtsgang,Europa,1
Linienverkehr,Ewr-bürger,1
Schulprogramm,Erziehungsarbeit,1
Fahrt,Beurteilung,1
Außendienst,Schulbusschild,1
Staat,Durchführung,1
Abgefahren,Erledigung,1
Fahrtenprogramm,Information,1
Science-fiction-roman,Bestandteil,1
Arbeitszeit,Durchführung,1
Taggeld,Bestimmung,1
Transitstaat,Band,1
Arbeit,Autofahrer,1
Linienverkehr,Weblink,1
Dienstreiseverkehr,Pflicht,1
Nicht-schengen-staat,August,1
Fahrt,Treffen,1
Wegzeit,Zeit,1
Selbstverwirklichungsmilieu,Schulbusschild,1
Programm,Fahrtenerlass,1
Straßenverbindung,Kontinent,1
Fahrtenprogramm,Reiseziel,1
Erziehungszweck,Erledigung,1
Nicht-schengen-staat,Rahmen,1
Nächtigungsgeld,Land,1
Nicht-schengen-staat,Hauptmotivation,1
Fahrtkosten,Lernen,1
Reisedauer,Arbeit,1
Transitstaat,Einsatzorganisation,1
Organisation,Dienstreise,1
Dienst,Tag,1
Reise,Band,1
Gastschüler,Treffen,1
Studienfahrt,Außendienst,1
Art,Caritasverband,1
Ausgabe,Woche,1
Schild,Fahrtenerlass,1
Leistung,Studie,1
Pflicht,Erledigung,1
Science-fiction-roman,Generation,1
Betriebsausgabe,Berg,1
Ort,Übernachtung,1
Arbeitsleistung,Austauschjahr,1
Geld,Arbeit,1
Form,Programm,1
Niveaumilieu,Regelleistung,1
Abi-reise,Schulwanderung,1
Verbindung,Teil,1
Abgefahren,Flug,1
Familie,Caritasverband,1
Unterrichtsgang,Deutschland,1
Niveaumilieu,Dienstreise,1
Dienstgang,Monat,1
Dienstgang,Weblink,1
Gastschüler,Arbeitgeber,1
Arbeitsleistung,Verkehrsmittel,1
Fahrtenprogramm,Haustürgeschäft,1
Klasse,Mediumeninteresse,1
Berg,Unternehmen,1
Schülerfahrt,Interesse,1
Schulreise,Dienstanweisung,1
Erziehungszweck,Pflicht,1
Transitstaat,Regelarbeitszeit,1
Transitstaat,Erziehungszweck,1
Arbeitszeit,Mitnahme,1
Studienfahrt,Jahrhundert,1
Weltreiseführer,Gefährdungsbeurteilung,1
Staat,Frau,1
Regelleistung,Kraftfahrer,1
Schulfahrt,Kraftfahrer,1
Leistung,Inselsberg,1
Einkommensteuergesetz,Mitnahme,1
Nicht-schengen-staat,Privatwirtschaft,1
Reiseform,Fahrtenprogramm,1
Fahrtenprogramm,Familie,1
Regelleistung,Unterrichtsgang,1
Lernen,Trampertreffen,1
Frauenfahrt,Dienstgang,1
Frauenfahrt,Information,1
Schule,Welt,1
Nicht-schengen-staat,Dienstgang,1
Tätigkeit,Interesse,1
Schüler,Anhalter,1
Wagenklasse,Auto,1
Milieu,Europa,1
Reiseverkehr,Ziel,1
Schülerfahrt,Grund,1
Transitstaat,Unterrichtsgang,1
Außendienst,Stelle,1
Programm,Privatwirtschaft,1
Leistung,Mitnahme,1
Einkommensteuergesetz,Schule,1
Ort,Weltreiseführer,1
Frauenfahrt,Schweiz,1
Wagenklasse,Strandaufenthalt,1
Integrationsmilieu,Leistung,1
Dienstreiseverkehr,Unterhaltungsbetrieb,1
Austauschjahr,Wegzeit,1
Fahrtzweck,Reisen,1
Monat,Stelle,1
Dienstreiseverkehr,Schulwanderung,1
Bundesreisekostengesetz,Dienstreise,1
Milieu,Lernen,1
Trennungsgeld,Schild,1
Motivation,Beurteilung,1
Vorphase,Inselsberg,1
Regelarbeitszeit,Welt,1
Dienstreiseverkehr,Schule,1
Freizeitverkehr,Regelarbeitszeit,1
Schule,Science-fiction-roman,1
Matura-reise,Geschäftsreise,1
Regelleistung,Auswärtstätigkeit,1
Verbindung,Dienstreise,1
Schülerfahrt,Caritasverband,1
Science-fiction-roman,Bestimmung,1
Bürger,Richter,1
Arbeitsgesetz,Ziel,1
Milieu,Deutschland,1
Reiseform,Wohlfahrtsverband,1
Arbeitszeit,Erziehungsarbeit,1
Arbeitszeit,Mensch,1
Frauenfahrt,Zweck,1
Transitstaat,Monat,1
Arbeitsgesetz,Fahren,1
Integrationsmilieu,Teil,1
Science-fiction-roman,Verb,1
Einkommensteuergesetz,Kontinent,1
Wohnsitzstaat,Stelle,1
Klasse,Schweiz,1
Klasse,Caritasverband,1
Begriff,Kraftfahrzeug,1
Transitstaat,Abgefahren,1
Dienstreiseverkehr,Mensch,1
Woche,Geschichte,1
Fahrtzweck,Thema,1
Nächtigungsgeld,Arbeit,1
Musterschule,Ziel,1
Leistung,Bezug,1
Schulbusschild,Dienstanweisung,1
Fahrtzweck,Ort,1
Lernen,Studie,1
Bundesreisekostengesetz,Reiseart,1
Wohnsitzstaat,Reiseverkehr,1
Betriebsstätte,Ausgabe,1
Erziehungsarbeit,Tag,1
Hochphase,Arbeitsort,1
Dienstgeschäft,Bundesland,1
Wagenklasse,Geschichte,1
Sicherheit,Geschichte,1
Ausgabe,Lehrkraft,1
Reiseform,Art,1
Werbungskosten,Erledigung,1
Freizeitverkehr,Woche,1
Straßenverbindung,Dienstreise,1
Kosten,Lernen,1
Transitstaat,Hippie-generation,1
Ort,Arbeitsanweisung,1
Austauschjahr,Mitnahme,1
Studienfahrt,Lehrkraft,1
Arbeitsanweisung,Teil,1
Auswärtstätigkeit,Studie,1
Linienverkehr,Bestimmung,1
Frauenfahrt,Frau,1
Arbeitsgesetz,Unterrichtsgang,1
Erziehungszweck,Schild,1
Integrationsmilieu,Mitfahren,1
Wagenklasse,Kraftfahrer,1
Arbeitszeit,Fahrzeug,1
Schülerfahrt,Trivialschema,1
Abi-reise,Mitreisen,1
Tätigkeit,Monat,1
Dienstgang,Unternehmen,1
Arbeitszeit,Aufenthalt,1
Haustürgeschäft,Eisenbahn,1
Leistung,Arbeit,1
Einkommensteuergesetz,Gastfamilie,1
Grund,Million,1
Fahrtenprogramm,Arbeitsort,1
Schulfahrt,Vorphase,1
Freizeitverkehr,Reisen,1
Frauenfahrt,August,1
Nicht-schengen-staat,Deutschland,1
Schülerfahrt,Berg,1
Frauenfahrt,Transportmittel,1
Freizeitverkehr,Pflicht,1
Form,Weltreiseführer,1
Fahrtzweck,Schule,1
Schild,Lehrkraft,1
Fahrtenprogramm,Ziel,1
Schülerfahrt,Hochphase,1
Reiseverkehrsmittel,Kraftfahrzeug,1
Reiseverkehr,Reisesicherheit,1
Familie,Deutschland,1
Leistung,Schülerliste,1
Nicht-schengen-staat,Dienstgeschäft,1
Dauer,Stelle,1
Dienstreiseverkehr,Hochkulturschema,1
Reise,Inselsberg,1
Bundesreisekostengesetz,Auswärtstätigkeit,1
Reise,Bahn,1
Hochphase,Beginn,1
Reiseform,Wegzeit,1
Linienverkehr,Fahrtzweck,1
Kosten,Arbeit,1
Ort,Schweiz,1
Nicht-schengen-staat,Haustürgeschäft,1
Niveaumilieu,Richtung,1
Staat,Freizeitverkehr,1
Milieu,Schulbusschild,1
Leistung,Arbeitsstätte,1
Arbeitspflicht,Asien,1
Schülerfahrt,Weblink,1
Arbeitsleistung,Reiseverkehrsmittel,1
Schüler,Roman,1
Staat,Personenverkehrsaufwand,1
Fahrtzweck,Geschichte,1
Zeit,Wohlfahrtsverband,1
Milieu,Arbeitsleistung,1
Arbeitszeit,Reiseart,1
Arbeit,Berg,1
Auto,Rahmen,1
Ort,Auto,1
Frauenfahrt,Fernflug,1
Frauenfahrt,Europa,1
Dienstreiseverkehr,Schild,1
Kilometergeld,Übernachtungskosten,1
Arbeitsgesetz,Erziehungsarbeit,1
Studienfahrt,Eisenbahn,1
Arbeit,Betrieb,1
Linienverkehr,Kraftfahrzeug,1
Jahr,Deutschland,1
Reiseverkehr,Begriff,1
Reise,Fernflug,1
Ort,Reiseziel,1
Leistung,Österreich,1
Wiki-form,Regelleistung,1
Kilometergeld,Personenverkehrsaufwand,1
Wegzeit,August,1
Ausgabe,Dienstreise,1
Reisedauer,Durchführung,1
Programm,Verkehrsmittel,1
Zweck,Betrieb,1
Musterschule,Verbreitung,1
Arbeitsleistung,Landschulwoche,1
Klasse,Asien,1
Klasse,Haustürgeschäft,1
Arbeitsleistung,Lernen,1
Schule,Dienstgang,1
Regelleistung,Mitnahme,1
Kilometergeld,Fahrtenprogramm,1
Reiseführer,Mensch,1
Reiseverkehr,Science-fiction-roman,1
Kennenlernen,Verbrechen,1
Anfangphase,Austauschjahr,1
Dienstanweisung,Schülerliste,1
Freizeitverkehr,Band,1
Schule,Jahrhundert,1
Arbeitsleistung,Arbeitszeit,1
Regelleistung,Auto,1
Schild,Million,1
Fahrtenerlass,Bestimmung,1
Erziehungszweck,Richter,1
Form,Geschichte,1
Gefährdungsbeurteilung,Bestandteil,1
Wohlfahrtsverband,Schülersammelliste,1
Dienstgang,Österreich,1
Übernachtungskosten,Auto,1
Dienstgeschäft,Bürger,1
Reiseform,Ziel,1
Frauenfahrt,Reiseart,1
Regelleistung,Berg,1
Arbeitsgesetz,Flug,1
Form,Begriff,1
Selbstverwirklichungsmilieu,Kultur,1
Schülersammelliste,Verb,1
Dienst,Weblink,1
Selbstverwirklichungsmilieu,Schiff,1
Übernachtungskosten,Arbeit,1
Schüler,Haustürgeschäft,1
Klasse,Woche,1
Frauenfahrt,Wohlfahrtsverband,1
Fahrtkosten,Passen,1
Unternehmen,Unterweisung,1
Dauer,Bestimmung,1
Staat,Nielsen,1
Weltreiseführer,Bestandteil,1
Schulreise,Familie,1
Wohnsitzstaat,Unterrichtsgang,1
Fahrtenprogramm,Stelle,1
Übernachtungskosten,Dienstgang,1
Wagenklasse,Anhalter,1
Integrationsmilieu,Geschichte,1
Dienstgeschäft,Einsatzorganisation,1
Arbeitszeit,Geschichte,1
Beförderungsklasse,Klasse,1
Musterschule,Haustürgeschäft,1
Trennungsgeld,Deutschland,1
Schulreise,Außendienst,1
Regelarbeitszeit,Literatur,1
Klassenfahrt,Dienst,1
Form,Schüler,1
Transitstaat,Dienstgang,1
Nächtigungsgeld,Schweiz,1
Schild,Welt,1
Niveaumilieu,Schulbusschild,1
Transitstaat,Leistung,1
Regelleistung,Aufenthalt,1
Beurteilung,Privatwirtschaft,1
Wohnsitzstaat,Arbeitsort,1
Dienstgang,Dienstreise,1
Schulverein,Art,1
Klasse,Tramp,1
Leistung,Arbeitsort,1
Auswärtstätigkeit,Geschichte,1
Zweck,Reiseart,1
Dienstanweisung,Englisch,1
Regelleistung,Strandaufenthalt,1
Selbstverwirklichungsmilieu,Musterschule,1
Programm,Musterschule,1
Frauenfahrt,Teil,1
Zweck,Abenteuer,1
Nächtigungsgeld,Aufenthalt,1
Fahrtkosten,Übernachtung,1
Vorphase,Schiff,1
Schüler,Abenteuer,1
Arbeitsgesetz,Betrieb,1
Vorphase,Dienstgang,1
Beförderungsklasse,Einzelbeschreibung,1
Fahrtzweck,Unterweisung,1
Fahrtzweck,Regelleistung,1
Erziehungszweck,Dienstgeschäft,1
Frauenfahrt,Soldat,1
Kosten,Dienstgang,1
Abgefahren,Dienst,1
Form,Organisation,1
Bundesreisekostengesetz,Transportmittel,1
Studienfahrt,Inselsberg,1
Betriebsausgabe,Verkehrsmittel,1
Transitstaat,Dienst,1
Leistung,Zahl,1
Einkommensteuergesetz,Bedeutung,1
Nicht-schengen-staat,Nielsen,1
Arbeitszeit,Roman,1
Reiseverkehr,Arbeitsstätte,1
Betriebsausgabe,Organisation,1
Dienst,Bundesland,1
Transitstaat,Niveaumilieu,1
Treffen,Bahn,1
Studienfahrt,Gastfamilie,1
Übernachtungskosten,Zweck,1
Schulprogramm,Treffen,1
Reiseführer,Fahrer,1
Wiki-form,Bedeutung,1
Dauer,Inselsberg,1
Wagenklasse,Vorphase,1
Wegzeit,Richtung,1
Prestigemotivation,Teil,1
Freizeitverkehr,Flug,1
Weltreiseführer,Roman,1
Beförderungsklasse,Bezug,1
Reiseverkehr,Autofahrer,1
Milieu,Reiseverkehrsmittel,1
Schulbus,Verkehrsmittel,1
Kilometergeld,Schulbusschild,1
Erziehungszweck,Welt,1
Nächtigungsgeld,Kilometergeld,1
Dienst,Gefährdungsbeurteilung,1
Wegzeit,Beginn,1
Wohnsitzstaat,Wohlfahrtsverband,1
Nicht-schengen-staat,Fahren,1
Kosten,Kennenlernen,1
Schule,Thema,1
Nicht-schengen-staat,Fahrtzweck,1
Zweck,Treffen,1
Betrieb,Beurteilung,1
Einkommensteuergesetz,Familie,1
Reiseform,Unterhaltungsbetrieb,1
Arbeitsgesetz,Transportmittel,1
Aufenthalt,Stelle,1
Klasse,Österreich,1
Reiseverkehr,Austauschjahr,1
Dienst,Gruppe,1
Zweck,Schulprogramm,1
Klasse,Dienst,1
Anfangphase,Dienstreise,1
Staat,Straßenverbindung,1
Schulreise,Weltumrundung,1
Roman,Organisation,1
Schild,Roman,1
Nicht-schengen-staat,Bestimmung,1
Kilometergeld,Auto,1
Wagenklasse,Bahn,1
Bundesreisekostengesetz,Eisenbahn,1
Zweck,Million,1
Wagenklasse,Tramp,1
Regelleistung,Landschulwoche,1
Reiseverkehr,Vorphase,1
Nicht-schengen-staat,Sicherheitsregel,1
Bedeutung,Zahl,1
Transitstaat,Arbeit,1
Beurteilung,Welt,1
Zweck,Leistung,1
Bundesland,Stelle,1
Erziehungsarbeit,Eisenbahn,1
Zweck,Regelung,1
Science-fiction-roman,Rahmen,1
Staat,Dienststelle,1
Fahrtzweck,Mensch,1
Reise,Weltumrundung,1
Ausgabe,August,1
Regelleistung,Unternehmen,1
Werbungskosten,Kontinent,1
Einkommensteuergesetz,Ziel,1
Zweck,Bezug,1
Wohnsitzstaat,Weblink,1
Dauer,Tätigkeit,1
Freizeitverkehr,Inselsberg,1
Schulprogramm,Bundesland,1
Schulbusschild,Science-fiction-roman,1
Reisedauer,Unternehmen,1
Transitstaat,Generation,1
Reise,Berg,1
Freizeitverkehr,Anhalter,1
Schülersammelliste,Bundesland,1
Fahrtzweck,Schulbus,1
Studienfahrt,Weltreise,1
Beförderungsklasse,Erziehungsarbeit,1
Programm,Reiseverkehrsmittel,1
Bürger,Kraftfahrer,1
Einkommensteuergesetz,Auto,1
Form,Schiff,1
Gastschüler,Generation,1
Erziehungszweck,Arbeitsort,1
Berg,Richter,1
Reiseform,Anfangphase,1
Schule,Frau,1
Fahrtenprogramm,Monat,1
Schulverein,Dienstanweisung,1
Gastschüler,Lernen,1
Außendienst,Erledigung,1
Musterschule,Verbrechen,1
Fahrtzweck,Bestandteil,1
Reiseform,Arbeitsstätte,1
Arbeit,Familie,1
Staat,Zeit,1
Science-fiction-roman,Unterrichtsgang,1
Arbeitszeit,Bedeutung,1
Arbeitsgesetz,Schüler,1
Integrationsmilieu,Verbrechen,1
Vorphase,Deutschland,1
Schülerfahrt,Dienstreiseverkehr,1
Wohnsitzstaat,Bezug,1
Regelarbeitszeit,Zeit,1
Pflicht,Lernen,1
Wagenklasse,Austauschjahr,1
Einsatzorganisation,Bestandteil,1
Schulprogramm,Jahrhundert,1
Staat,Abi-reise,1
Linienverkehr,Ausgabe,1
Bundesreisekostengesetz,Beschreibung,1
Einkommensteuergesetz,Betrieb,1
Reisegrund,Rechtsbegriff,1
Erziehungszweck,Rahmen,1
Wegzeit,Privatwirtschaft,1
Erziehungszweck,Fahrtenerlass,1
Dienstgeschäft,Richter,1
Freizeitverkehr,Landschulwoche,1
Dienstgang,Beurteilung,1
Dienstreiseverkehr,Science-fiction-roman,1
Niveaumilieu,Teil,1
Beförderungsklasse,Fahrtenprogramm,1
Schüler,Welt,1
Programm,Treffen,1
Verein,Dienstanweisung,1
Wiki-form,Verb,1
Einkommensteuergesetz,Dienst,1
Arbeitsort,Unterhaltungsbetrieb,1
Schulbus,Schweiz,1
Programm,Österreich,1
Fahrt,Band,1
Tramp,Anhalter,1
Regelleistung,Treffen,1
Ausgabe,Aufenthalt,1
Wegzeit,Reiseführer,1
Regelarbeitszeit,Gastfamilie,1
Arbeitsleistung,Betriebsausgabe,1
Vorphase,Richtung,1
Staat,Reisegrund,1
Studienfahrt,Science-fiction-roman,1
Transitstaat,Klasse,1
Freizeitverkehr,Österreich,1
Integrationsmilieu,Wohnung,1
Verein,Teil,1
Betrieb,Arbeitsanweisung,1
Frauenfahrt,Erziehungszweck,1
Arbeitsgesetz,Sicherheitsregel,1
Wegzeit,Bestimmung,1
Erziehungsarbeit,Monat,1
Nicht-schengen-staat,Werbungskosten,1
Hauptmotivation,Erziehungsarbeit,1
Verb,Stelle,1
Nicht-schengen-staat,Verb,1
Tätigkeit,Lernen,1
Wagenklasse,Gastfamilie,1
Verbindung,Land,1
Reise,Weltreise,1
Wagenklasse,Ziel,1
Familie,Band,1
