term1,term2,label,related
Versionsverwaltungssystem,Analysezweck,Aufbau,1
Objektdatenbanksystem,Datenspeicher,Kategorie,1
Datenmanipulationssprache,Fehler,Symbol,1
Querverweistabelle,Berechnungsmodell,Struktur,1
Preprint-server,Listen­form,Konzept,1
Datenbanksprache,Abhängigkeitsinformation,Objekt,1
Mastertabelle,Hashtabelle,Anordnung,1
Datenbanksystem,Netzwerkinformation,Gefüge,1
Versionsverwaltungssystem,Satz,Organisation,1
Datenbanksystem,Fremdschlüssel,Art,1
Versionsverwaltungssystem,Projekt,Taxon,1
System,Datumenstruktur,Aussehen,1
Versionsverwaltungssystem,Schlüssel,System,1
Versionsverwaltungssystem,Datenverarbeitungssprache,Begriff,1
Windows-system,Bestand,Anzahl,1
Transaktion,Masseneinsatz,(,1
Teilsprache,Medium,Gesamtheit,1
Datenaufsichtssprache,Klasse,Güte,1
Versionsverwaltungssystem,Datenverarbeitungssprache,Aufbau,1
Modeling,Tracing,Gegenstand,1
Datenspeichersystem,Verarbeitung,Gruppe,1
Software,Anwendungsseite,Bezeichnung,1
Hochschulschriftenserver,Batch-transaktion,Folge,1
Tabelle,Zustand,Ordnung,1
Tabelle,Programmzustand,Art,1
Medium,Struktur,Masse,1
Manipulationssprache,Modell,Gruppe,1
Referenztabelle,System,Struktur,1
Datumenmenge,Zweck,Größe,1
Datenbanksprache,Anwendung,Taxon,1
Internet-information,Primärschlüssel,Zeichen,1
Datenmanipulationssprache,Tabellenform,Eigenschaft,1
Data-warehouse-system,Denormalisierungsmuster,Aussehen,1
Logging,Ereignisprotokoll,Tier,1
Datenmanipulationssprache,Entitätstyp,Art,1
Objektdatenbanksystem,Datumenstruktur,Einheit,1
Opus-server,Lastverteilung,Ergebnis,1
Manipulationssprache,Auflösungsmuster,Kategorie,1
Modeling,Logging,Bezeichnung,1
Fetching,Schlüssel,Ruf,1
Datenmanipulationssprache,Programmzustand,Art,1
Tabelle,Datenbanksystem,Art,1
Processing,Protokoll,Gegenstand,1
Hashtabelle,Klasse,Struktur,1
Medium,Artikelnummer,Sprechweise,1
Data-warehouse-system,Code,Vorgang,1
Tracing,Protokoll,Objekt,1
Fetching,Datumensatz,Person,1
Versionsverwaltungssystem,Stapelverarbeitung,Kategorie,1
Laufzeitinformation,Schlüssel,Messwerte,1
Data-warehouse-system,Muster,Vorgang,1
Datumenmenge,Protokoll,Masse,1
Datenspeichersystem,Sprache,Art,1
Beginning,Teil,Objekt,1
Speicher,Typ,Lebewesen,1
Windows-system,System,Gefüge,1
Objektdatenbanksystem,Begriff,Vorgang,1
Tabellenform,Typ,Anforderungen,1
Manipulationssprache,Applikation,Art,1
Artikelname,Zweck,Element,1
Datenspeichersystem,Form,Vorgang,1
Master-server,Gurocksoftware,Ergebnis,1
System,Muster,Vorgang,1
System,Klasse,Vielzahl,1
Windows-system,Struktur,Vielzahl,1
Computersystem,Datumenmenge,Menge,1
Data-warehouse-system,Ereignisprotokoll,Kategorie,1
Versionsverwaltungssystem,Entitätstyp,Art,1
Sprache,Menge,Güte,1
Computersystem,System,Einrichtung,1
E-mail-server,Verantwortlich,Folge,1
Windows-system,Programmpaket,Vorgang,1
Rdf-format,Verarbeitung,Größe,1
Computersystem,Transaktionsprotokoll,Menge,1
Datenspeichersystem,Analysezweck,Einheit,1
Versionsverwaltungssystem,Denormalisierungsmuster,Zusammensetzung,1
Datenspeichersystem,Laufzeitinformation,Schema,1
Sicherheitsmuster,Dokumentmenge,Vielzahl,1
Fetching,Anwendung,Name,1
Datenmanipulationssprache,Dta-verfahren,Anzahl,1
Logging,Information,Gegenstand,1
Objektdatenbankmodell,Klasse,Konstrukt,1
Fetching,Beginning,Tier,1
Modeling,Masseneinsatz,Gegenstand,1
Datenmanipulationssprache,Entitätstyp,Rang,1
Datenbanksprache,Abfragesprache,Schema,1
Proxyserver,Muster,Konzept,1
System,Fall,Taxon,1
Data-warehouse-system,Protokoll,Vielzahl,1
Querverweistabelle,Zieltabelle,Statistik,1
Objektdatenbanksystem,Typ,Menge,1
Abhängigkeitsinformation,Adressdaten,Auskunft,1
Berechnungsmodell,Eda-datenbank,Sammlung,1
Datenbanksystem,Applikation,Taxon,1
Objektdatenbanksystem,Analysezweck,Gruppe,1
Datenbanksprache,Programmzustand,Anzahl,1
System,Entwicklung,Schicht,1
Harvesting,Adressliste,Ruf,1
Data-warehouse-system,Anwendungsseite,Kategorie,1
Anwendungsprogramm,Streaming-media-applikation,Karten,1
Systembeschreibung,Format,Aufzählung,1
Laufzeitinformation,Adressdaten,Auskunft,1
Master-server,Artikelnummer,Blatt,1
Tabelle,Liste,Aussehen,1
Tracing,Artikelname,Ereignis,1
Single-server,Dokumenten-server,Software,1
Anbieterserver,Preprint-server,Ergebnis,1
Datenspeichersystem,Ascii-code,Schema,1
Programm,Bibliothek,Kleidungsstück,1
Tabelle,Datenbankanwendung,Aufbau,1
Windows-system,System,Einrichtung,1
Form,Bestand,Größe,1
Data-warehouse-system,Verteilungsmuster,Vorgang,1
Data-warehouse-system,Format,Klasse,1
Transaktionsprotokoll,Ereignisprotokoll,Lehre,1
Processing,Projekt,Bezeichnung,1
Datenverarbeitungssprache,Dini-datenbank,Raum,1
Manipulationssprache,Anwendung,Kategorie,1
Sicherheitsmuster,Modell,Vorgang,1
Manipulationssprache,Typ,Modell,1
Telemedium,Publikationsverbund,Verbindung,1
System,Form,Zusammenfassung,1
Tabellenform,Klasse,Abbildung,1
Datenbanksystem,Name,Schema,1
Versionsverwaltungssystem,Zweck,Art,1
Beginning,Kundennummer,Ruf,1
Datenbanksystem,Verteilungsmuster,Taxon,1
Datenverarbeitungssprache,Spezialfall,Raum,1
System,Klasse,Gruppe,1
Objektdatenbankmodell,Feld,Person,1
Hochschulschriftenserver,Transaktionsprotokoll,Teil,1
Datenbanksprache,Adressdaten,Gruppe,1
Windows-system,Verteilung,Gruppe,1
Harvesting,Medium,Name,1
Data-warehouse-system,Anwendergruppe,Einheit,1
Processing,Projekt,Gegenstand,1
Denormalisierungsmuster,Objektklasse,Muster,1
Eda-datenbank,Ereignisprotokoll,Sammlung,1
Datenverarbeitungssprache,Objektdatenbank,Güte,1
Fetching,Anwendungsseite,Gegenstand,1
Master-server,Lösung,Konzept,1
Internet-information,Information,Kommunikation,1
Data-warehouse-system,Typ,Art,1
Preprint-server,Gurocksoftware,Teil,1
Muster,Programmzustand,Rang,1
Datenbanksprache,Verteilung,Kategorie,1
Data-warehouse-system,Zweck,Aufbau,1
Datenmanipulationssprache,Teil,Gesamtheit,1
Fetching,Protokoll,Gegenstand,1
Form,Rdf-format,Endzustand,1
Problem,Entwicklung,Tätigkeit,1
Manipulationssprache,Satz,Einrichtung,1
Hashtabelle,Transaktionsprotokoll,Struktur,1
Windows-system,Datenbanksystem,Aufbau,1
Mastertabelle,Datenbanktabelle,Tabelle,1
Datenmanipulationssprache,Speicher,Zusammenfassung,1
Datenspeichersystem,Auflösungsmuster,Vorgang,1
Datenaufsichtssprache,Zustand,Modell,1
Datenspeichersystem,Sprachteil,Einrichtung,1
Anbieterserver,Datumenmodell,Konzept,1
Sprache,Datumenmodell,Konstrukt,1
Windows-system,Laufzeitinformation,Schema,1
Manipulationssprache,Nettodaten,Zeichen,1
Modeling,Logging,Ruf,1
Tabelle,Softwareprojekt,Art,1
Datenbanksystem,Nosql-datenbank,Menge,1
Datenspeichersystem,Tabellenform,Aufbau,1
Standardverhalten,Dta-verfahren,Tun,1
Programm,Zweck,Element,1
Dokumenten-server,Programm,Liste,1
Software,Benutzerfehler,Bezeichnung,1
Datenmanipulationssprache,Paket,Zusammenfassung,1
Fehler,Sprachteil,Code,1
Dokumentenserver,Proxyserver,Konzept,1
Harvesting,Installationsprogramm,Gegenstand,1
Objektdatenbanksystem,Verarbeitung,Zusammenfassung,1
Datenbankmodell,Information,Sammlung,1
Datenbanksprache,Rdf-format,Klasse,1
Satz,Artikelnummer,Material,1
Muster,Projektarchiv,Sammlung,1
Datenmanipulationssprache,Telemedium,Gruppe,1
Versionsverwaltungssystem,Datenbanksprache,Gefüge,1
Beginning,Warning,Objekt,1
Sprache,Nettodaten,Zeichen,1
Datenmanipulationssprache,Datenverarbeitungssprache,Menge,1
Datenaufsichtssprache,Stapelverarbeitung,Raum,1
Versionsverwaltungssystem,Datenbanksprache,Vorstellung,1
Berechnungsmodell,Speichermedium,Wesen,1
Transaktionstabelle,Adressliste,Struktur,1
Transaktionstabelle,Antimuster,Ordnung,1
Primärschlüssel,Schlüssel,Daten,1
Anbieterserver,Gunter,Teil,1
Datenmanipulationssprache,Datumenstruktur,Modell,1
Datenbanksprache,Auflösungsmuster,Anzahl,1
Objektdatenbanksystem,Auflösungsmuster,Taxon,1
Computersystem,Lastenverteilung,Aussehen,1
Windows-system,Antimuster,Zusammenfassung,1
Teil,Zustand,Arbeit,1
Speicher,Humboldt-universität,Konstrukt,1
Data-warehouse-system,Relationale-datenbank-muster,Anzahl,1
Tabelle,Code,Ordnung,1
Datenmanipulationssprache,Typbegriff,Begriff,1
Windows-system,Sprache,Einrichtung,1
Lookup-tabelle,Datenbanksprache,Ordnung,1
Preprint-server,Name,Teil,1
Manipulationssprache,Datumenstruktur,Modell,1
Primärschlüssel,Satz,Name,1
Installationsprogramm,Programm,Karten,1
Objektdatenbankmodell,Gruppe,Person,1
System,Objektdatenbank,Schicht,1
Manipulationssprache,Struktur,Einheit,1
Server,Transaktionsprotokoll,Element,1
Datenmanipulationssprache,Entitätstyp,Kategorie,1
Datenbanksystem,Telemedium,Gruppe,1
Datenbanksystem,Telemedium,Vorstellung,1
System,Objektklasse,Gruppe,1
Computersystem,Sicherheit,Gruppe,1
Datenbanksprache,Eda-datenbank,Schicht,1
Benutzerfehler,Speichermedium,Code,1
Datenmanipulationssprache,Artikelnummer,System,1
Datenspeichersystem,Relationale-datenbank-muster,Eigenschaft,1
Data-warehouse-system,Artikelnummer,Klasse,1
Sprachteil,Analysezweck,Stoff,1
Information,Transaktionsprotokoll,Daten,1
Versionsverwaltungssystem,Typ,Taxon,1
E-mail-server,Attribut,Ergebnis,1
Laufzeitinformation,Transaktionsprotokoll,Kommunikation,1
Versionsverwaltungssystem,Netzwerkdatenbankmodell,Aussehen,1
Datenbankanwendung,Datentyp,Gestalt,1
Hochschulschriftenserver,Projekt,Liste,1
System,Menge,Rang,1
Modeling,Datenbankanwendung,Ruf,1
Datenbanksprache,Muster,Taxon,1
Objektdatenbankmodell,Dini-datenbank,Modell,1
Opus-server,Datentyp,Konzept,1
E-mail-server,Hintergrundprogramm,Programm,1
Datenspeichersystem,Name,System,1
Data-warehouse-system,Dokumentmenge,Klasse,1
Versionsverwaltungssystem,Entitätstyp,Gruppe,1
Manipulationssprache,Liste,Zustand,1
Quelltabelle,Protokoll,Ordnung,1
E-mail-server,Archiv,Ergebnis,1
Datenverarbeitungssprache,Open-source-datenbank,Rang,1
Fremdschlüssel,Schlüssel,Mittel,1
Datenmanipulationssprache,Xml-format,Eigenschaft,1
Internet-information,Schlüssel,Kommunikation,1
Dokumentenserver,Entitätstyp,Konzept,1
Sprache,Datentyp,Schicht,1
Information,Datumenbestand,Rang,1
Manipulationssprache,Sprache,Eigenschaft,1
Harvesting,Fehler,Ereignis,1
Warning,Abhängigkeitsinformation,Objekt,1
Datenspeichersystem,Satz,Schema,1
Anbieterserver,Gurocksoftware,Blatt,1
Berechnungsmodell,Klasse,Konstrukt,1
Modeling,Name,Person,1
Datenbanksprache,Entwicklung,Anzahl,1
Dokumentenserver,Opus-server,Programm,1
Proxyserver,Dini-datenbank,Konzept,1
E-mail-server,Anbieterserver,Software,1
Objektdatenbankmodell,Typ,Lebewesen,1
Datenbankmodell,Verarbeitung,Sammlung,1
Data-warehouse-system,Spezialfall,Kategorie,1
Logdatei,Adressdaten,Auskunft,1
Schlüssel,Spezialfall,Sprechweise,1
Xml-format,Teil,Größe,1
Master-server,Anwendergruppe,Konzept,1
Versionsverwaltungssystem,Struktur,Taxon,1
Manipulationssprache,Format,Modell,1
Struktur,Sicherheit,Beschwerden,1
Versionsverwaltungssystem,Nosql-datenbank,Menge,1
Ereignisprotokoll,Klasse,Wesen,1
Datenspeichersystem,Protokoll,Aufbau,1
Datenmanipulationssprache,Feld,Vermögen,1
Dokumentenserver,Gurocksoftware,Konzept,1
Transaktion,Speichermedium,Code,1
Versionsverwaltungssystem,Information,Schema,1
System,Datumenmodell,Sammlung,1
Windows-system,Datumensatz,Vielzahl,1
Netzwerkdatenbankmodell,Verarbeitung,Sammlung,1
Data-warehouse-system,Datenmanipulationssprache,Gefüge,1
Single-server,Software,Konzept,1
Artikelname,Adressliste,Tier,1
Querverweistabelle,Datenbanksystem,Struktur,1
Datenspeichersystem,Datenaufsichtssprache,Aussehen,1
Modeling,Programmieraufwand,Person,1
Tabelle,Manipulationssprache,Aufbau,1
Datenspeichersystem,Einsatz,Klasse,1
Internet-information,Satz,Messwerte,1
System,Auflösungsmuster,Taxon,1
Laufzeitinformation,Bestand,Existenz,1
System,Satz,Anzahl,1
Single-server,Edlich,Ergebnis,1
Computersystem,Teilsprache,Art,1
Computersystem,Datenaufsichtssprache,Aussehen,1
Dini-datenbank,Nosql-datenbank,Bank,1
Datumensatz,Verfahren,Masse,1
Objektdatenbanksystem,Transaktionsprotokoll,Vorgang,1
Datenbanksprache,Adressdaten,Anzahl,1
Objektdatenbank,Fremdschlüssel,Sammlung,1
Ereignisprotokolldatei,Adressdaten,Daten,1
Windows-system,Transaktionsprotokoll,Einheit,1
Hashtabelle,Auflösungsmuster,Struktur,1
Windows-system,Entitätstyp,Einheit,1
Versionsverwaltungssystem,Attribut,Art,1
Datumenmodell,Artikelname,Wesen,1
Auflösungsmuster,Zweck,Muster,1
Versionsverwaltungssystem,Lastverteilung,Struktur,1
Tabelle,Datumenmodell,Struktur,1
Manipulationssprache,Publikationsverbund,Gesamtheit,1
Datenmanipulationssprache,Tabellenform,Art,1
Datenmanipulationssprache,Telemedium,Vorstellung,1
System,Ansi-sparc-architektur,Kategorie,1
Manipulationssprache,Feld,Kategorie,1
Datenspeichersystem,Entwicklung,Eigenschaft,1
Opus-server,Seite,Blatt,1
Netzwerkinformation,Datei,Beseitigung,1
Manipulationssprache,Satz,Zustand,1
Hochschulschriftenserver,Klasse,Ergebnis,1
Tabelle,Manipulationssprache,Zusammensetzung,1
Manipulationssprache,Datenverarbeitungssprache,Aufbau,1
Tabelle,Ascii-code,Art,1
Internet-information,Ereignisprotokolldatei,Zeichen,1
Datenmanipulationssprache,Rdf-format,Art,1
Sprache,Muster,Güte,1
Transaktionstabelle,Quelltabelle,Ordnung,1
System,Objektdatenbankmodell,Sammlung,1
System,Information,Vielzahl,1
Versionsverwaltungssystem,Teilsprache,Klasse,1
System,Datenmanipulationssprache,Vorstellung,1
Modell,Paketquelle,Lebewesen,1
Manipulationssprache,Teilsprache,Sprachfamilie,1
Versionsverwaltungssystem,Speicher,Gruppe,1
Analysezweck,Artikelnummer,Ausdruck,1
Logging,Sprache,Person,1
Dokumentenserver,Gruppe,Konzept,1
Satz,Klasse,Masse,1
Manipulationssprache,Protokoll,Einrichtung,1
Master-server,Publikationsserver,Server,1
Datenmanipulationssprache,Lastenverteilung,Zusammenfassung,1
Objektdatenbanksystem,Datenbankmodell,Vorgang,1
Datenmanipulationssprache,Netzwerkinformation,Kategorie,1
Opus-server,Edlich,Folge,1
E-mail-server,Projektarchiv,Ergebnis,1
Datenverarbeitungssprache,Datenbank-)abfragesprache,Sprachfamilie,1
Transaktion,Masseneinsatz,Einsatz,1
Tabelle,Abfragesprache,Zusammenfassung,1
Datenbanksystem,Objektdatenbank,Anzahl,1
Menge,Zweck,Arbeit,1
Harvesting,Fall,Ruf,1
Windows-system,Projekt,Zustand,1
Netzwerkinformation,Information,Auskunft,1
Anbieterserver,Attribut,Ergebnis,1
Datenverarbeitungssprache,Klasse,Modell,1
Tabelle,Objektdatenbankmodell,Menge,1
Relationale-datenbank-muster,Netzwerkdatenbankmodell,Vorgang,1
Datenverarbeitungssprache,Bestand,Raum,1
Manipulationssprache,Liste,Aussehen,1
Anwendungsprogramm,Quelle,Kleidungsstück,1
Versionsverwaltungssystem,Seite,Zusammenfassung,1
Software,Analysezweck,Gegenstand,1
Laufzeitfehler,Benutzerfehler,Code,1
Information,Fall,Güte,1
Referenztabelle,Netzwerkinformation,Struktur,1
Computersystem,Rdf-format,Aufbau,1
Lookup-tabelle,Transaktion,Anordnung,1
Ereignisprotokoll,Logisch,Wesen,1
Windows-system,Bestand,Vielzahl,1
Windows-system,Menge,Vorgang,1
Computersystem,Datenbanksprache,Aussehen,1
Master-server,Hintergrundprogramm,Folge,1
Manipulationssprache,Nosql-datenbank,Güte,1
Modeling,Processing,Ruf,1
Manipulationssprache,Artikelnummer,Schema,1
Datenmanipulationssprache,Fall,Schema,1
Versionsverwaltungssystem,Fall,Ordnung,1
Datenspeichersystem,Verarbeitung,Anzahl,1
Ereignisprotokolldatei,Nutzdaten,Daten,1
Objektdatenbanksystem,Datumensatz,Zusammensetzung,1
Processing,Adressliste,Name,1
Single-server,E-mail-server,Server,1
Beginning,Schlüssel,Name,1
System,Netzwerkinformation,Klasse,1
Datumenmodell,Typ,Konstrukt,1
Feldname,Anwendung,Lebewesen,1
Windows-system,Format,Klasse,1
Datenbanksprache,Primärschlüssel,System,1
Objektdatenbanksystem,Nutzdaten,Menge,1
Anbieterserver,Grafiksoftware,Teil,1
Tabelle,Datenmanipulationssprache,Aussehen,1
Listen­form,Softwareprojekt,Beschwerden,1
Data-warehouse-system,Anwendungsseite,Art,1
History-tabelle,Denormalisierungsmuster,Anordnung,1
Menge,Protokoll,Größe,1
Software,Einsatz,Bezeichnung,1
Tabellenform,Programmzustand,Beschwerden,1
Data-warehouse-system,Datenbank-)abfragesprache,Gruppe,1
Master-server,Installationsprogramm,Blatt,1
Form,Dokumentmenge,Arbeit,1
Preprint-server,Eda-datenbank,Konzept,1
Softwareprojekt,Projekt,Tätigkeit,1
Manipulationssprache,Modell,Kategorie,1
Datenmanipulationssprache,Fall,Zusammenfassung,1
Teilsprache,Information,Modell,1
Publikationsserver,Dokumenten-server,Ergebnis,1
History-tabelle,Ansi-sparc-architektur,Ordnung,1
Datenbanksprache,Projekt,Anzahl,1
Datenbanksystem,Antimuster,Zusammensetzen,1
Hintergrundprogramm,Schlüssel,Bezeichnung,1
Datenaufsichtssprache,Federation,Rang,1
Datenbanksprache,Menge,Anzahl,1
Computersystem,Inhalt,Kategorie,1
Datumenmenge,Transaktionsprotokoll,Masse,1
Datenmanipulationssprache,Struktur,Art,1
Programm,Anwendung,Name,1
System,Sicherheitsmuster,Vorgang,1
Objektdatenbanksystem,Lastenverteilung,Aussehen,1
Tabelle,Verteilung,Zustand,1
Harvesting,Applikation,Bezeichnung,1
Hochschulschriftenserver,Logdateianalyse,Ergebnis,1
Datenbanksystem,Datenaufsichtssprache,Klasse,1
Server,Liste,Verzeichnis,1
Referenztabelle,Objektklasse,Struktur,1
Querverweistabelle,Liste,Anordnung,1
Datenspeichersystem,Teilsprache,Zustand,1
Medium,Dta-verfahren,Oberbegriff,1
System,Seite,Modell,1
Artikelname,Spezialfall,Code,1
Manipulationssprache,Modell,Zustand,1
Windows-system,Verfahren,Gruppe,1
Objektdatenbanksystem,Problem,Zustand,1
Objektdatenbanksystem,Gruppe,Menge,1
Datenverarbeitungssprache,Fremdschlüssel,Kommunikation,1
Anbieterserver,Objektklasse,Ergebnis,1
Computersystem,Auflösungsmuster,Anzahl,1
Windows-system,Ereignisprotokoll,Anzahl,1
Software,Datenbankanwendung,Gegenstand,1
Tabelle,Verteilung,Art,1
Transaktionsprotokoll,Publikationsverbund,Gesamtheit,1
System,Datumenstruktur,Menge,1
Datenbanksprache,Auflösungsmuster,Klasse,1
Warning,Satz,Bezeichnung,1
Datenverarbeitungssprache,Zustand,Raum,1
Fetching,Speichermedium,Bezeichnung,1
Datenaufsichtssprache,Datumenbestand,Raum,1
Preprint-server,Batch-transaktion,Teil,1
Querverweistabelle,Fall,Ordnung,1
Sprache,Muster,Schicht,1
Zieltabelle,Dta-verfahren,Ordnung,1
Windows-system,Datumenbestand,Vielzahl,1
Datei,Datumensatz,Bestand,1
Manipulationssprache,Anwendungsseite,Einrichtung,1
Warning,Medium,Tier,1
Datumenmodell,Ereignisprotokoll,Wesen,1
Datenmanipulationssprache,Netzwerkinformation,Organisation,1
Datenmanipulationssprache,Abhängigkeitsinformation,Kategorie,1
Sprache,Dta-verfahren,Rang,1
Primärschlüssel,Spezialfall,Name,1
Referenztabelle,Quelltabelle,Ordnung,1
Objektdatenbanksystem,Information,Aufbau,1
Datenbanksprache,Datenaufsichtssprache,Sprachfamilie,1
Medium,Ascii-code,Sprechweise,1
Beginning,Ereignisprotokoll,Gegenstand,1
Windows-system,Datumenmenge,Kategorie,1
Windows-system,Abhängigkeitsinformation,Klasse,1
Datenspeichersystem,Humboldt-universität,Einrichtung,1
Manipulationssprache,Typbegriff,Begriff,1
Fetching,Datumenfeld,Person,1
Sprache,Netzwerkdatenbankmodell,Modell,1
Datenbanksprache,Analysezweck,Kategorie,1
Datenbanksystem,Typ,Taxon,1
Datenmanipulationssprache,Internet-information,Gruppe,1
Opus-server,Objektklasse,Ergebnis,1
System,Lastenverteilung,Aufbau,1
Mastertabelle,Versionsverwaltungssystem,Ordnung,1
Abhängigkeitsinformation,Information,Vermittlung,1
Objektdatenbanksystem,Fall,Kategorie,1
Datenspeichersystem,Ascii-code,Begriff,1
Manipulationssprache,Denormalisierungsmuster,Gruppe,1
Computersystem,Datenspeichersystem,Zusammenfassung,1
Datenbanksprache,Datenverarbeitungssprache,Begriff,1
Datenaufsichtssprache,Zweck,Raum,1
Computersystem,Denormalisierungsmuster,Zusammenfassung,1
Preprint-server,Netzwerkdatenbankmodell,Ergebnis,1
Computersystem,Datumenstruktur,Taxon,1
Datenaufsichtssprache,Schlüssel,Zeichen,1
Berechnungsmodell,Fall,Abbildung,1
Data-warehouse-system,Datenverarbeitungssprache,Zusammensetzung,1
Objektdatenbanksystem,Verteilungsmuster,Zustand,1
Versionsverwaltungssystem,Denormalisierungsmuster,Taxon,1
Versionsverwaltungssystem,Datenbanksystem,Aussehen,1
Datenbanksprache,Datenaufsichtssprache,Schema,1
Quelltabelle,Datenbankmodell,Ordnung,1
Antimuster,Berechnungsmodell,Muster,1
Versionsverwaltungssystem,Typ,Aufbau,1
Information,Nutzdaten,Messwerte,1
Objektdatenbanksystem,Teilsprache,Anzahl,1
Computersystem,Datenbanksystem,Kategorie,1
Sprache,Typ,Raum,1
Datenbanksystem,Datenverarbeitungssprache,Aufbau,1
Hochschulschriftenserver,Berechnungsmodell,Konzept,1
Sprache,Seite,Modell,1
System,Anwendergruppe,Menge,1
Muster,Registration,Rang,1
Fehler,Kundennummer,Material,1
Transaktion,Verarbeitung,Engagement,1
Verteilung,Zweck,Beschwerden,1
Information,Protokoll,Mitteilung,1
Modeling,Telemedium,Person,1
Sprache,Struktur,Zusammensetzen,1
Datenbanksystem,Muster,Klasse,1
Data-warehouse-system,Ansi-sparc-architektur,Taxon,1
Sprache,Installationsprogramm,Gegenstand,1
Anbieterserver,Publikationsserver,Ergebnis,1
Dokumenten-server,Datenspeichersystem,Konzept,1
Publikationsserver,Information,Konzept,1
Berechnungsmodell,Typ,Modell,1
Versionsverwaltungssystem,Stapelverarbeitung,Menge,1
Manipulationssprache,Logdatei,Menge,1
Publikationsserver,Dokumenten-server,Programm,1
