term1,term2,related
Netzwerkdatenbankmodell,Datumenmodell,1
Preprint-server,Datenspeichersystem,1
Windows-system,Datenbanksystem,1
Internet-information,Protokolldatei,1
Datenmanipulationssprache,Rdf-format,1
E-mail-server,Form,1
Anbieterserver,Objektdatenbank,1
Hintergrundprogramm,Applikation,1
Single-server,Anwendungsseite,1
Single-server,Preprint-server,1
Information,Eda-datenbank,1
Datenmanipulationssprache,Programmieraufwand,1
Datumenmenge,Objektklasse,1
Tabelle,Objektklasse,1
Datenbanksystem,Datumenbestand,1
Objektdatenbank,Entitätstyp,1
Objektdatenbank,Spezialfall,1
Master-server,Systementwicklung,1
Fetching,Entitätstyp,1
Primärschlüssel,Streaming-media-applikation,1
Datenbank-)abfragesprache,Standardverhalten,1
Geschäftstransaktion,Protokoll,1
Berechnungsmodell,Seite,1
Data-warehouse-system,System,1
Programm,Streaming-media-applikation,1
Objektdatenbankmodell,Adressliste,1
Harvesting,Zweck,1
Anbieterserver,Einsatz,1
Data-warehouse-system,Stapelverarbeitung,1
Opus-server,Entitätstyp,1
Artikelname,Verarbeitung,1
Querverweistabelle,Denormalisierungsmuster,1
History-tabelle,Listen­form,1
Datenaufsichtssprache,Netzwerkinformation,1
Dokumentenserver,Verfahren,1
Objektdatenbanksystem,Ereignisprotokolldatei,1
Einsatz,Programmpaket,1
Teilsprache,Datumensatz,1
Format,Menge,1
Dokumentenserver,Manipulationssprache,1
Transaktionsprotokoll,Klasse,1
Dokumentenserver,Publikationsserver,1
Analysezweck,Kundennummer,1
Proxyserver,Quelle,1
Single-server,Datumenmenge,1
Transaktionsprotokoll,Eintrag,1
Computersystem,Liste,1
Fremdschlüssel,Telemedium,1
Warning,Transaktion,1
Versionsverwaltungssystem,Satz,1
System,Muster,1
Hochschulschriftenserver,Masseneinsatz,1
Artikelnummer,Kundennummer,1
Datenbankmodell,Universität,1
System,Einsatz,1
Zieltabelle,Auflösungsmuster,1
Einsatz,Kundennummer,1
Objektdatenbanksystem,Entitätstyp,1
Datenspeicher,Verarbeitung,1
Datenbanksprache,Muster,1
Tracing,Fehler,1
Hochschulschriftenserver,Projektarchiv,1
Datenbanksystem,Fehler,1
System,Relationale-datenbank-muster,1
Querverweistabelle,Code,1
Dokumentmenge,Menge,1
Zieltabelle,Seite,1
Single-server,Form,1
Transaktionstabelle,Datenbanktabelle,1
Datenbanksprache,Gruppe,1
Datenbanksystem,Dokumentmenge,1
Datenbanksystem,Transaktionsprotokoll,1
Computersystem,Open-source-datenbank,1
Leistungsproblem,Systementwicklung,1
Speichermedium,Dta-verfahren,1
Teilsprache,Logdatei,1
Referenztabelle,Datumenstruktur,1
Berechnungsmodell,Anwendung,1
Objektklasse,Typ,1
Abhängigkeitsinformation,Logdatei,1
Modell,Verteilung,1
Archivsoftware,Streaming-media-applikation,1
Anwendungsprogramm,Paketquelle,1
Fetching,Datenaufsichtssprache,1
Datenverarbeitungssprache,Verfahren,1
Beginning,Speichermedium,1
Hauptspeicher,Laufzeitfehler,1
Mastertabelle,Abhängigkeitsinformation,1
Data-warehouse-system,Objektklasse,1
Zurücksetzen,Zusammensetzen,1
Tracing,Datumenfeld,1
Beginning,Liste,1
Datumensatz,Teil,1
Opus-server,Objektdatenbanksystem,1
Master-server,Anbieterserver,1
Datenbanksystem,Einheitlich,1
E-mail-server,Netzwerkdatenbankmodell,1
Manipulationssprache,Passwort,1
Fremdschlüssel,Sprachteil,1
Laufzeitfehler,Satz,1
Dokumentenserver,Datenbanksprache,1
Datenbanksprache,Datumenmenge,1
Manipulationssprache,Artikelname,1
System,Datenspeicher,1
Menge,Typ,1
Hauptspeicher,Archiv,1
Opus-server,Datenbankmodell,1
Adressdaten,Upgrade,1
Information,Protokoll,1
Objektdatenbank,Laufzeitfehler,1
Preprint-server,Struktur,1
Rdf-format,Entitätstyp,1
Single-server,Name,1
Ereignisprotokoll,Sächsisch,1
Transaktionsprotokoll,Artikelnummer,1
Referenztabelle,Data-warehouse-system,1
Denormalisierungsmuster,Datumenmenge,1
Processing,Warning,1
Versionsverwaltungssystem,Netzwerkdatenbankmodell,1
Transaktion,Fehler,1
Beginning,Laufzeitfehler,1
Server,Gurocksoftware,1
Publikationsserver,Einsatz,1
Datenbank-)abfragesprache,Datumenfeld,1
Proxyserver,Opus-server,1
Hochschulschriftenserver,Datumenbestand,1
Objektdatenbankmodell,Lastenverteilung,1
Xml-format,Protokoll,1
Sicherheitsmuster,Datumenmenge,1
Tracing,Seite,1
Dokumentmenge,Typ,1
Versionsverwaltungssystem,Anwendergruppe,1
Teil,Ascii-code,1
History-tabelle,Projekt,1
Ereignisprotokoll,Datumensatz,1
Dokumentenserver,Protokoll,1
Muster,Objektdatenbank,1
Objektdatenbankmodell,Federation,1
Anbieterserver,Code,1
Transaktionsprotokoll,Logisch,1
Tabelle,Nutzungsdatum,1
Datenspeicher,Humboldt-universität,1
Datumensatz,Objektklasse,1
Systemsoftware,Hintergrundprogramm,1
Anbieterserver,Speichermedium,1
Zieltabelle,Muster,1
Quelltabelle,Ansi-sparc-architektur,1
Verteilung,Zustand,1
Lookup-tabelle,Relationale-datenbank-muster,1
Proxyserver,Artikelnummer,1
Windows-system,Form,1
Querverweistabelle,Format,1
Versionsverwaltungssystem,Stapelverarbeitung,1
Datumenstruktur,Entwicklung,1
Anbieterserver,Registration,1
Abfragesprache,Paket,1
Publikationsserver,Sprachteil,1
Name,Datumensatz,1
Transaktionsprotokoll,Entwicklung,1
Fetching,Hauptspeicher,1
Archivsoftware,Seite,1
E-mail-server,Nosql-datenbank,1
Dokumenten-server,Teilsprache,1
Bezüglich,Einheitlich,1
Hochschulschriftenserver,Datenbankmodell,1
Sprache,Quelle,1
E-mail-server,Archiv,1
Information,Dta-verfahren,1
Preprint-server,Typ,1
Objektdatenbankmodell,Logisch,1
Datenbankmodell,Typbegriff,1
Datenmanipulationssprache,Datenverarbeitungssprache,1
Querverweistabelle,Datumensatz,1
Datenmanipulationssprache,Internet-information,1
Data-warehouse-system,Listen­form,1
Medium,Code,1
Versionsverwaltungssystem,Humboldt-universität,1
Manipulationssprache,Menge,1
Datenspeichersystem,Name,1
Eda-datenbank,Fremdschlüssel,1
Computersystem,Auswertung,1
Opus-server,Verfahren,1
Logging,Objektdatenbankmodell,1
Data-warehouse-system,Datentyp,1
Hauptspeicher,Medium,1
Name,Seite,1
Fetching,Menge,1
Quelltabelle,Information,1
Hashtabelle,Ascii-code,1
Ereignisprotokolldatei,Fremdschlüssel,1
Systementwicklung,Verarbeitung,1
Windows-system,Einheitlich,1
Tabellenform,Projekt,1
Speicher,Systementwicklung,1
Dokumenten-server,Lastenverteilung,1
Netzwerkdatenbankmodell,Artikelnummer,1
Objektdatenbanksystem,Upgrade,1
Dokumenten-server,Logdateianalyse,1
Data-warehouse-system,Speichermedium,1
Datumenmodell,Projektarchiv,1
Auflösungsmuster,Fall,1
Sicherheitsmuster,Denormalisierungsmuster,1
Objektdatenbanksystem,Feldname,1
Sicherheitsmuster,Modell,1
Manipulationssprache,Datumenmodell,1
Systembeschreibung,Datenbeschreibung,1
Datenaufsichtssprache,Anwendungsseite,1
Fetching,Processing,1
Datei,Datumensatz,1
Hochschulschriftenserver,Edlich,1
Berechnungsmodell,Softwareprojekt,1
Satz,Bestand,1
Datenmanipulationssprache,Code,1
Objektdatenbankmodell,Dini-datenbank,1
Versionsverwaltungssystem,Sicherheitsmuster,1
Logging,Menge,1
Nettodaten,Satz,1
System,Ausfallsicherheit,1
Hochschulschriftenserver,Leistungsproblem,1
Feldname,Peer-to-peer-netzwerk,1
Datumensatz,Zustand,1
Datenbankmodell,Information,1
Transaktionstabelle,Form,1
Datenbanksprache,Programm,1
Warning,Analysezweck,1
Relationale-datenbank-muster,Open-source-datenbank,1
Hashtabelle,Zustand,1
Objektdatenbanksysteme,Feld,1
Logging,Datenspeicher,1
Datenverarbeitungssprache,Form,1
Primärschlüssel,Abfragesprache,1
Protokolldateien,Log-dateien,1
Datenspeichersystem,Speicher,1
Speichermedium,Peer-to-peer-netzwerk,1
Tabelle,Verteilung,1
Datumenmodell,Menge,1
Benutzerfehler,Artikelnummer,1
Proxyserver,Manipulationssprache,1
Datenspeichersystem,Registration,1
Datenbanksprache,Abfragesprache,1
Verteilungsmuster,Modell,1
Rdf-format,Verfahren,1
E-mail-server,Objektdatenbankmodell,1
Datenspeichersystem,Bestand,1
Referenztabelle,Rdf-format,1
Opus-server,Struktur,1
Manipulationssprache,Projekt,1
Teil,Masseneinsatz,1
Datenbankmodell,Benutzerfehler,1
Tabelle,Datenbanksprache,1
Versionsverwaltungssystem,Form,1
History-tabelle,Datenmanipulationssprache,1
Windows-system,Analysezweck,1
Transaktionstabelle,Stapelverarbeitung,1
Versionsverwaltungssystem,Programm,1
Dokumentenserver,Gruppe,1
System,Versionsverwaltung,1
Versionsverwaltungssystem,Federation,1
Datumenmodell,Primärschlüssel,1
Computersystem,Nettodaten,1
Publikationsserver,Form,1
Anwendung,Datentyp,1
Publikationsserver,Gunter,1
Publikationsserver,Umgekehrter,1
Datumenmodell,Feld,1
Publikationsserver,Anwendung,1
Versionsverwaltungssystem,Internet-information,1
Datenbanksprache,Benutzerfehler,1
Referenztabelle,Querverweistabelle,1
Datenbanksprache,Anwendung,1
Windows-system,Paket,1
Preprint-server,Registration,1
Abfragesprache,Standardverhalten,1
Preprint-server,Verarbeitung,1
Modell,Form,1
Rdf-format,Fremdschlüsselbegrenzung,1
Datenverarbeitungssprache,Attribut,1
Modell,Feld,1
Software,Adressliste,1
Dokumenten-server,Geschäftstransaktion,1
Hashtabelle,Attribut,1
Lookup-tabelle,Systementwicklung,1
Versionsverwaltungssystem,Manipulationssprache,1
Datenbanksystem,Listen­form,1
Quelltabelle,Dta-verfahren,1
Anbieterserver,Systementwicklung,1
Proxyserver,Anbieterserver,1
Format,Satz,1
Hintergrundprogramm,Anwendungsprogramm,1
Fetching,Rdf-format,1
Form,Aufwand,1
Objektdatenbanksystem,Abhängigkeitsinformation,1
Proxyserver,Struktur,1
Fehler,Medium,1
Opus-server,Data-warehouse-system,1
Struktur,Fall,1
Hochschulschriftenserver,Netzwerkdatenbankmodell,1
Transaktionstabelle,Anwendungsseite,1
Rdf-format,Medium,1
Data-warehouse-system,Artikelnummer,1
Referenztabelle,Attribut,1
Protokoll,Peer-to-peer-netzwerk,1
Hashtabelle,Protokoll,1
Processing,Transaktionsprotokoll,1
Single-server,Sicherheit,1
Fremdschlüssel,Datumensatz,1
Datenbankmodell,Programmpaket,1
Windows-system,Objektklasse,1
History-tabelle,Transaktion,1
Modeling,Datenbankmodell,1
Single-server,Berechnungsmodell,1
Preprint-server,Einsatz,1
Datenverarbeitungssprache,Verbund,1
Tabelle,Modell,1
Master-server,Dini-datenbank,1
Referenztabelle,Zustand,1
Harvesting,Schlüssel,1
Form,Datensatzbegrenzung,1
Windows-system,Teilsprache,1
Beginning,Einsatz,1
Datenspeicher,Bestand,1
Programm,Primärschlüssel,1
Dokumentenserver,Dta-verfahren,1
Transaktionstabelle,Attribut,1
Sperrverwaltung,Verwaltung,1
Opus-server,Datenmanipulationssprache,1
Processing,Fall,1
Datenaufsichtssprache,Aufwand,1
Publikationsserver,Preprint-server,1
History-tabelle,Transaktionsprotokoll,1
Datenbanksprache,Verteilungsmuster,1
Single-server,Datenbanksystem,1
Name,Ereignisprotokoll,1
Relationale-datenbank-muster,Begriff,1
Master-server,Anwendungsprogramm,1
Telemedium,Programmpaket,1
Teilsprache,Medium,1
Computersystem,Ausfallsicherheit,1
Modell,Dta-verfahren,1
History-tabelle,Aktualisieren,1
Beginning,Datenbankmodell,1
Datenbankmodell,Verteilung,1
Struktur,Verfahren,1
Berechnungsmodell,Kundennummer,1
Csv-dateien,Logdateien,1
Quelltabelle,Installieren,1
Hochschulschriftenserver,Systemsoftware,1
Tabelle,Transaktion,1
Tabellenform,Applikation,1
Processing,Manipulationssprache,1
Single-server,Seite,1
Fehler,Zusammensetzen,1
Satz,Eintrag,1
Hashtabelle,Verteilungsmuster,1
Referenztabelle,Datumenfeld,1
Dokumenten-server,Anwendung,1
Windows-system,Anwendung,1
Objektdatenbanksysteme,Nosql-systeme,1
Form,Problem,1
Datumenmodell,Datumenmenge,1
Single-server,Anwendergruppe,1
Single-server,Hochschulschriftenserver,1
Harvesting,Zustand,1
Hauptspeicher,Protokoll,1
Sprache,Datumensatz,1
History-tabelle,Relationale-datenbank-muster,1
Quelltabelle,Zieltabelle,1
Xml-format,Datumensatz,1
Relationale-datenbank-muster,Primärschlüssel,1
Computersystem,Format,1
Telemedium,Analysezweck,1
Fetching,Installationsprogramm,1
Tracing,Verarbeitung,1
Primärschlüssel,Passwort,1
Datenverarbeitungssprache,Ascii-code,1
Teilsprache,Kundennummer,1
Referenztabelle,Programmpaket,1
Tabellenform,Form,1
Computersystem,Zweck,1
Hintergrundprogramm,Satz,1
Dokumentenserver,Eda-datenbank,1
Modeling,Artikelnummer,1
Ereignisprotokolldatei,Datumenbestand,1
Mastertabelle,Lastverteilung,1
Datenbankmodell,Analysezweck,1
Benutzerfehler,Anwendung,1
Preprint-server,Universität,1
Computersystem,Relationale-datenbank-muster,1
Medium,Feld,1
Warning,Liste,1
Fremdschlüssel,Adressliste,1
Versionsverwaltungssystem,Bestand,1
Transaktion,Kundennummer,1
Windows-system,Relationale-datenbank-muster,1
Feldname,Liste,1
Datenmanipulationssprache,Masseneinsatz,1
Objektdatenbanksystem,Struktur,1
Datenspeichersystem,Verfahren,1
Ereignisprotokoll,Datumenfeld,1
Tabelle,Datumenmenge,1
Modell,Typbegriff,1
Objektdatenbank,Verfahren,1
Netzwerkdatenbankmodell,Projekt,1
Eda-datenbank,Transaktionsprotokoll,1
Versionsverwaltungssystem,Versionsverwaltung,1
Proxyserver,Software,1
Objektdatenbanksystem,Typ,1
Primärschlüssel,Programmieraufwand,1
Logdatei,Protokolldatei,1
Windows-system,Programm,1
Proxyserver,Format,1
Single-server,Grafiksoftware,1
Lookup-tabelle,Lastenverteilung,1
Hashtabelle,Xml-format,1
Datumensatz,Anwendungsseite,1
Satz,Paket,1
Quelltabelle,Protokoll,1
Sprache,Datenbankmodell,1
Speichermedium,Netzwerk,1
E-mail-server,Datenmanipulationssprache,1
Tabelle,Ereignisprotokolldatei,1
Dokumentenserver,Klasse,1
Primärschlüssel,Transaktion,1
Datenspeichersystem,Aktualisieren,1
Objektdatenbankmodell,Modell,1
Dokumentenserver,Computersystem,1
Referenztabelle,Quelltabelle,1
Computersystem,Sicherheit,1
Objektdatenbankmodell,Datumenmenge,1
Data-warehouse-system,Code,1
Speicher,Datumenmenge,1
Datenspeicher,Fremdschlüsselbegrenzung,1
E-mail-server,Objektdatenbank,1
Manipulationssprache,Transaktionsprotokoll,1
Antimuster,Verarbeitung,1
Sprache,Name,1
Listen­form,Softwareprojekt,1
Dokumentenserver,Artikelnummer,1
Datenspeicher,Protokoll,1
Dokumentmenge,Systementwicklung,1
Harvesting,Masseneinsatz,1
Computersystem,Seite,1
Transaktionstabelle,Name,1
Datumenmenge,Gruppe,1
Objektdatenbanksystem,Relationale-datenbank-muster,1
Transaktion,Sprachteil,1
Programm,Liste,1
Dokumenten-server,Listen­form,1
Logging,Streaming-media-applikation,1
Objektdatenbanksystem,Objektdatenbankmodell,1
Objektdatenbankmodell,Begriff,1
Programm,Feld,1
Server,Entwicklung,1
Hochschulschriftenserver,Name,1
E-mail-server,Fall,1
Processing,Benutzerfehler,1
Datenbanksystem,Objektdatenbank,1
Objektdatenbanksystem,Datentyp,1
Proxyserver,Zustand,1
Publikationsserver,Verantwortlich,1
Transaktionstabelle,Verfahren,1
Dokumenten-server,Liste,1
Datenverarbeitungssprache,Fehler,1
Datenbanksprache,Datenbankanwendung,1
E-mail-server,Hintergrundprogramm,1
Xml-format,Feld,1
Rdf-format,Anwendungsseite,1
Seite,Kundennummer,1
Referenztabelle,Datenbankmodell,1
Mastertabelle,Projekt,1
Klasse,Projekt,1
Single-server,Transaktionsprotokoll,1
Hochschulschriftenserver,Typ,1
Manipulationssprache,Hauptspeicher,1
Datenspeichersystem,Objektdatenbank,1
Berechnungsmodell,Klasse,1
Objektdatenbanksystem,Transaktion,1
Objektdatenbankmodell,Stapelverarbeitung,1
Objektdatenbank,Auswertung,1
Teil,Struktur,1
Eda-datenbank,Systementwicklung,1
Datenmanipulationssprache,Klasse,1
Sicherheitsmuster,Zustand,1
Logging,Datumenmenge,1
Datenverarbeitungssprache,Nutzdaten,1
Windows-system,Datumenmodell,1
Datumenmodell,Objektklasse,1
Proxyserver,Typ,1
Tabelle,Transaktionsprotokoll,1
Windows-system,Universität,1
Publikationsserver,Datentyp,1
Sprache,Rdf-format,1
Datenbanksprache,Nutzdaten,1
Zieltabelle,Datumensatz,1
Publikationsserver,Anwendergruppe,1
Grafiksoftware,Anwendungssoftware,1
Datenbanksprache,Listen­form,1
Objektdatenbank,Verteilung,1
Listen­form,Medium,1
Dokumentenserver,Stapelverarbeitung,1
Dokumentmenge,Fremdschlüsselbegrenzung,1
Objektdatenbanksystem,System,1
Form,Benutzerfehler,1
Opus-server,Programmzustand,1
Master-server,Dta-verfahren,1
Datenmanipulationssprache,Verwaltung,1
Listen­form,Teil,1
Querverweistabelle,Aktualisieren,1
Seite,Applikation,1
Medium,Programmpaket,1
Fetching,Verarbeitung,1
Versionsverwaltungssystem,Ereignisprotokoll,1
Quelltabelle,Sicherheitsmuster,1
Muster,Auswertung,1
Windows-system,Listen­form,1
Leistungsproblem,Verarbeitung,1
Hochschulschriftenserver,Datentyp,1
Protokolldatei,Ereignisprotokolldatei,1
Muster,Analysezweck,1
Windows-system,Ausfallsicherheit,1
Proxyserver,Datenbankmodell,1
Datenmanipulationssprache,Installieren,1
Proxyserver,Teil,1
Netzwerkinformation,Datei,1
Anwendungsprogramm,Adressliste,1
Installationsprogramm,Speichermedium,1
Modeling,Artikelname,1
Tracing,Menge,1
Sicherheitsmuster,Auflösungsmuster,1
System,Attribut,1
Randdatum,Datum,1
Logging,Fall,1
Data-warehouse-system,Datenaufsichtssprache,1
Sprache,Software,1
Primärschlüssel,Ereignisprotokoll,1
Anwendungsseite,Seite,1
Entwicklung,Projekt,1
Software,Laufzeitfehler,1
Programm,Transaktionsprotokoll,1
Objektdatenbank,Telemedium,1
Datumenmodell,Modell,1
Datenspeichersystem,Datenbankanwendung,1
Preprint-server,Server,1
Objektdatenbank,Hauptspeicher,1
Datenbanksystem,Attribut,1
Relationale-datenbank-muster,Code,1
Computersystem,Datenbank-)abfragesprache,1
Datenspeichersystem,Manipulationssprache,1
Referenztabelle,Datenspeichersystem,1
Datenbeschreibung,Format,1
Hintergrundprogramm,Transaktion,1
Netzwerkinformation,Datumensatz,1
Struktur,Programmzustand,1
Dokumenten-server,Preprint-server,1
Datenspeichersystem,Laufzeitinformation,1
Server,Sprachteil,1
Datenaufsichtssprache,Speichermedium,1
Server,Schlüssel,1
Protokoll,Typ,1
Datenmanipulationssprache,Typbegriff,1
Datumenfeld,Fremdschlüsselbegrenzung,1
Master-server,Bestand,1
Antimuster,Dokumentmenge,1
Datenverarbeitungssprache,Einsatz,1
Opus-server,Format,1
Standardverhalten,Nutzerverhalten,1
E-mail-server,Bestand,1
Dokumenten-server,Telemedium,1
Datenbanksystem,Benutzerfehler,1
Objektdatenbank,Form,1
Software,Benutzerfehler,1
Datenbankmodell,Spezialfall,1
Datenbanksprache,Datenanforderung,1
Nutzungsdatum,Ereignisprotokoll,1
Geschäftstransaktion,Ereignisprotokoll,1
Fetching,Applikation,1
Modell,Teil,1
Preprint-server,Datenprotokollierungs-bibliothek,1
Master-server,Information,1
Fehler,Artikelname,1
Protokolldatei,Datumensatz,1
Logging,Programm,1
E-mail-server,Verteilung,1
Tabellenform,Datumenstruktur,1
Proxyserver,Versionsverwaltungssystem,1
Batch-transaktion,Zweck,1
Server,Teil,1
Modeling,Analysezweck,1
Teilsprache,Adressdaten,1
Anbieterserver,Modell,1
Programm,Schlüssel,1
Beginning,Datentyp,1
Warning,Speicher,1
Benutzerfehler,Satz,1
Modeling,Datenbanksprache,1
Manipulationssprache,Laufzeitinformation,1
Master-server,Datentyp,1
Datenbanksystem,Datumenfeld,1
Schlüssel,Ereignisprotokoll,1
Quelltabelle,Adressliste,1
Dokumentmenge,Problem,1
Mastertabelle,Name,1
Software,Feld,1
Transaktion,Teil,1
Hashtabelle,Format,1
Dokumentenserver,Architektur,1
Opus-server,Teil,1
Zieltabelle,Relationale-datenbank-muster,1
Benutzerfehler,Zweck,1
Systemsoftware,Anwendungsseite,1
Graphdatenbanken,Logging-datenbanken,1
Datenbanksystem,Bestand,1
Tracing,Sprachteil,1
Fremdschlüssel,Transaktion,1
Hashtabelle,Struktur,1
Manipulationssprache,Sicherheitsmuster,1
Ereignisprotokoll,Feld,1
Data-warehouse-system,Antimuster,1
Datenspeicher,Transaktionsprotokoll,1
Referenztabelle,Artikelnummer,1
Datenmanipulationssprache,Datenbank-)abfragesprache,1
Anwendungsseite,Streaming-media-applikation,1
Opus-server,Typ,1
Objektdatenbank,Objektklasse,1
Dokumenten-server,Manipulationssprache,1
Datenspeicher,Dokumentmenge,1
Transaktionstabelle,Abhängigkeitsinformation,1
Modell,Xml-format,1
Harvesting,Datumenmenge,1
Abfragesprache,Nutzerverhalten,1
Beginning,Datumenmodell,1
Manipulationssprache,Datumenfeld,1
Manipulationssprache,Aktualisieren,1
Harvesting,Hauptspeicher,1
Berechnungsmodell,Auswertung,1
Datenmanipulationssprache,Primärschlüssel,1
Objektdatenbankmodell,Bibliothek,1
Datenverarbeitungssprache,Standardverhalten,1
Laufzeitinformation,Satz,1
Computersystem,Xml-format,1
Fetching,Teilsprache,1
Dokumentenserver,Datentyp,1
Datenbankmodell,Dini-datenbank,1
Logging,Peer-to-peer-netzwerk,1
Xml-format,Klasse,1
Information,Bestand,1
Computersystem,Kundennummer,1
Xml-format,Medium,1
Datenverarbeitungssprache,Datumenmenge,1
Beginning,Datumensatz,1
Datenspeichersystem,Einsatz,1
Warning,Seite,1
Warning,Netzwerkinformation,1
Zieltabelle,Menge,1
Ereignisprotokoll,Seite,1
Tabelle,Primärschlüssel,1
Denormalisierungsmuster,Verarbeitung,1
Information,Anwendergruppe,1
Gurocksoftware,Programm,1
Anbieterserver,Sprachteil,1
Querverweistabelle,Objektklasse,1
Modell,Datentyp,1
Transaktionsprotokoll,Protokoll,1
Programm,Datumensatz,1
Opus-server,Systemsoftware,1
Medium,Sprachteil,1
Versionsverwaltungssystem,Archiv,1
Datenbanksprache,Datenbankmodell,1
Objektdatenbanksystem,Datenanforderung,1
Processing,Satz,1
Harvesting,Seite,1
Datenmanipulationssprache,Teilsprache,1
Xml-format,Objektklasse,1
Xml-format,Verfahren,1
Harvesting,Ereignisprotokoll,1
Publikationsserver,Feld,1
Manipulationssprache,Primärschlüssel,1
Querverweistabelle,Datumenmodell,1
Dokumenten-server,Anwendergruppe,1
System,Adressdaten,1
Computersystem,Fremdschlüssel,1
